simulation,mask_kind,pearson,spearman,n_items,observed_cells,capped_items,benchmark
132,session_pattern_matched,0.47775090343955506,0.1491611649375518,108,1025,0,ARC2
133,session_pattern_matched,0.38801144614532823,0.23152627189324437,109,1035,0,ARC2
134,session_pattern_matched,0.43284579998247985,0.17357836272352262,108,1025,0,ARC2
135,session_pattern_matched,0.6466737403213768,0.4378328427029447,108,1025,0,ARC2
136,session_pattern_matched,0.48087118133260176,0.27526435828322615,105,999,0,ARC2
137,session_pattern_matched,0.43854574416106396,0.3051054140825212,108,1026,0,ARC2
138,session_pattern_matched,0.398639755923588,0.2381892838249742,106,1009,0,ARC2
139,session_pattern_matched,0.5742477445435451,0.22599692671990326,106,1006,0,ARC2
140,session_pattern_matched,0.5386200218361898,0.2843993248860115,106,1009,0,ARC2
141,session_pattern_matched,0.5781710310688272,0.2919532122494563,107,1017,0,ARC2
142,session_pattern_matched,0.4585812097963409,0.2542919344806137,105,999,0,ARC2
143,session_pattern_matched,0.5895509227745875,0.2515965166908563,105,998,0,ARC2
144,session_pattern_matched,0.3050173670628523,0.2275572322730001,108,1024,0,ARC2
145,session_pattern_matched,0.5759160482842726,0.1827328121632477,107,1019,0,ARC2
146,session_pattern_matched,0.6249643454113607,0.47066948803855874,107,1019,0,ARC2
147,session_pattern_matched,0.6109080001374302,0.48024051420277836,105,998,0,ARC2
148,session_pattern_matched,0.37708565378538683,0.17945262284884927,105,1000,0,ARC2
149,session_pattern_matched,0.40470160306262243,0.18826869397048596,108,1027,0,ARC2
150,session_pattern_matched,0.4945090382322825,0.24100145137880985,105,997,0,ARC2
151,session_pattern_matched,0.5285468802421786,0.42425876010781666,106,1010,0,ARC2
152,session_pattern_matched,0.5376336172165591,0.25970716337688815,109,1036,0,ARC2
153,session_pattern_matched,0.394948291727981,0.014067673739689259,107,1018,0,ARC2
154,session_pattern_matched,0.5179049746370802,0.29532944120100085,109,1035,0,ARC2
155,session_pattern_matched,0.4998345694414517,0.2548790658882402,109,1036,0,ARC2
156,session_pattern_matched,0.4312509015609286,0.12873488900644606,107,1018,0,ARC2
157,session_pattern_matched,0.4032483784939782,0.23384439660853143,103,983,0,ARC2
158,session_pattern_matched,0.3335235627694831,0.21059952175445615,108,1027,0,ARC2
159,session_pattern_matched,0.4487489923882598,0.10606872451951077,101,966,0,ARC2
160,session_pattern_matched,0.4541333930043475,0.2596837712337624,107,1018,0,ARC2
161,session_pattern_matched,0.5668336844513724,0.30769334806032056,110,1044,0,ARC2
162,session_pattern_matched,0.5217507069126146,0.20959983412813601,105,997,0,ARC2
163,session_pattern_matched,0.578584363302133,0.2484848484848485,109,1036,0,ARC2
164,session_pattern_matched,0.4479836309774683,0.1978050244362514,108,1026,0,ARC2
165,session_pattern_matched,0.6337601424809952,0.28178451772174223,107,1018,0,ARC2
166,session_pattern_matched,0.5296498019394208,0.2574428153610182,108,1025,0,ARC2
167,session_pattern_matched,0.5216148719641036,0.2952089704383283,109,1035,0,ARC2
168,session_pattern_matched,0.31474035928965344,0.10360485589843389,109,1036,0,ARC2
169,session_pattern_matched,0.6069411618623431,0.2865858881023755,106,1007,0,ARC2
170,session_pattern_matched,0.3270227770184842,0.06657330399077806,108,1026,0,ARC2
171,session_pattern_matched,0.5352967332017887,0.28104070803204817,108,1025,0,ARC2
172,session_pattern_matched,0.6027844802519862,0.3647479658412474,106,1007,0,ARC2
173,session_pattern_matched,0.4432003606210097,0.12427715377213791,108,1027,0,ARC2
174,session_pattern_matched,0.5123636131713076,0.23930126957649897,109,1035,0,ARC2
175,session_pattern_matched,0.507766154621265,0.10872719513496214,104,993,0,ARC2
176,session_pattern_matched,0.619062828972717,0.33202816123162515,108,1028,0,ARC2
177,session_pattern_matched,0.596684521466552,0.4197546414086707,106,1007,0,ARC2
178,session_pattern_matched,0.478857291760258,0.39921432629949644,107,1013,0,ARC2
179,session_pattern_matched,0.34327254149208125,0.18183238028062576,106,1009,0,ARC2
180,session_pattern_matched,0.4694846712174466,0.3281305892132907,106,1008,0,ARC2
181,session_pattern_matched,0.5817506528101685,0.37928829580205736,109,1036,0,ARC2
182,session_pattern_matched,0.5814915996787003,0.32663280116110305,105,1000,0,ARC2
183,session_pattern_matched,0.5386341994310286,0.3096472345472917,103,982,0,ARC2
184,session_pattern_matched,0.5410132523781427,0.3197491188057226,105,1002,0,ARC2
185,session_pattern_matched,0.4448516964770957,0.22256510054675194,109,1036,0,ARC2
186,session_pattern_matched,0.5525057492237999,0.3773700305810398,109,1036,0,ARC2
187,session_pattern_matched,0.5128989815049813,0.3259339496687407,106,1009,0,ARC2
188,session_pattern_matched,0.3404949867974664,0.21636395697407865,107,1018,0,ARC2
189,session_pattern_matched,0.45185036127533473,0.34686866531526733,104,991,0,ARC2
190,session_pattern_matched,0.6115183225687661,0.29554219365540124,105,1000,0,ARC2
191,session_pattern_matched,0.5606849637626272,0.24088338845620402,104,989,0,ARC2
192,session_pattern_matched,0.5046835175775717,0.45284032990455014,109,1035,0,ARC2
193,session_pattern_matched,0.5574235971296646,0.3189208252512784,106,1009,0,ARC2
194,session_pattern_matched,0.5790775431061513,0.2670107972860266,110,1044,0,ARC2
195,session_pattern_matched,0.5536349726816623,0.26602213162492716,101,965,0,ARC2
196,session_pattern_matched,0.47706788503183967,0.2626618860087384,107,1019,0,ARC2
197,session_pattern_matched,0.5520749559146995,0.2959367206589919,106,1008,0,ARC2
198,session_pattern_matched,0.530971910014424,0.3039538392209879,107,1016,0,ARC2
199,session_pattern_matched,0.4494275304890662,0.3751192204022393,105,1000,0,ARC2
200,session_pattern_matched,0.4216034322237118,0.16821926090132755,106,1008,0,ARC2
201,session_pattern_matched,0.6132933388512497,0.2995412354635656,104,988,0,ARC2
202,session_pattern_matched,0.4554508778461934,0.32704564291634514,108,1026,0,ARC2
203,session_pattern_matched,0.4487502160388132,0.3036403534552009,107,1020,0,ARC2
204,session_pattern_matched,0.5754476741354876,0.1678367836783678,100,954,0,ARC2
205,session_pattern_matched,0.4855442923892622,0.2599759119258585,102,972,0,ARC2
206,session_pattern_matched,0.38426729603702164,0.26808919236103707,104,990,0,ARC2
207,session_pattern_matched,0.4535880782676121,0.34875596102011197,105,1000,0,ARC2
208,session_pattern_matched,0.45005539065857797,0.28984338800852566,109,1034,0,ARC2
209,session_pattern_matched,0.29765134211843763,0.33765174682605875,109,1036,0,ARC2
210,session_pattern_matched,0.428291651250415,0.16061247281490626,107,1017,0,ARC2
211,session_pattern_matched,0.5154085874924541,0.38842683891127683,108,1026,0,ARC2
212,session_pattern_matched,0.3525488559956507,0.1483309143686502,105,1003,0,ARC2
213,session_pattern_matched,0.547226681179525,0.3286128965374248,105,999,0,ARC2
214,session_pattern_matched,0.5852034929814784,0.4301590159015901,100,954,0,ARC2
215,session_pattern_matched,0.548813105672682,0.33828727123762703,108,1025,0,ARC2
216,session_pattern_matched,0.5613092736695934,0.36133209058619037,106,1009,0,ARC2
217,session_pattern_matched,0.5013300205033087,0.3133148404993066,104,990,0,ARC2
218,session_pattern_matched,0.4211275297323297,0.26790379431888867,105,997,0,ARC2
219,session_pattern_matched,0.5439355835707184,0.2718759229091048,108,1027,0,ARC2
220,session_pattern_matched,0.44544235039004465,0.2813836729638839,108,1026,0,ARC2
221,session_pattern_matched,0.5372664349409288,0.23813080123759736,104,987,0,ARC2
222,session_pattern_matched,0.5395162533188874,0.34594553744615464,106,1007,0,ARC2
223,session_pattern_matched,0.5679769193974131,0.348179038087295,109,1036,0,ARC2
224,session_pattern_matched,0.5135455774434163,0.3204540742276591,105,1000,0,ARC2
225,session_pattern_matched,0.5069177258327489,0.3486524336219955,108,1026,0,ARC2
226,session_pattern_matched,0.429902226590293,0.2347812457140618,107,1018,0,ARC2
227,session_pattern_matched,0.5239410020669283,0.35090192826041877,105,1001,0,ARC2
228,session_pattern_matched,0.5002556185981707,0.19781004261301233,103,984,0,ARC2
229,session_pattern_matched,0.4994215153257687,0.3760849546425283,107,1019,0,ARC2
230,session_pattern_matched,0.48513477903761665,0.1763411357855326,108,1026,0,ARC2
231,session_pattern_matched,0.4085974416543795,0.3104213705259748,108,1026,0,ARC2
232,session_pattern_matched,0.6228694583622955,0.41406151598357555,106,1006,0,ARC2
233,session_pattern_matched,0.5403376691928907,0.2973675592614052,106,1007,0,ARC2
234,session_pattern_matched,0.5661927222597445,0.3045318286016576,106,1007,0,ARC2
235,session_pattern_matched,0.5160793217979205,0.3540350776910839,108,1025,0,ARC2
236,session_pattern_matched,0.40833350406702856,0.3019825175705973,106,1009,0,ARC2
237,session_pattern_matched,0.40504869720646114,0.16892751525295305,102,970,0,ARC2
238,session_pattern_matched,0.4659789710429214,0.2219773114677012,107,1017,0,ARC2
239,session_pattern_matched,0.3164187749515791,0.25332723617898956,108,1026,0,ARC2
240,session_pattern_matched,0.46964847832691314,0.3448476052249637,105,999,0,ARC2
241,session_pattern_matched,0.482750707282009,0.29150943396226414,105,1001,0,ARC2
242,session_pattern_matched,0.5978949384891902,0.2813730676541468,107,1018,0,ARC2
243,session_pattern_matched,0.4904420467414223,0.2877212491891391,109,1035,0,ARC2
244,session_pattern_matched,0.46521236627582835,0.41136242398378325,104,990,0,ARC2
245,session_pattern_matched,0.4416986087174334,0.19982870242083786,106,1008,0,ARC2
246,session_pattern_matched,0.49482389486864975,0.2508753810111595,106,1008,0,ARC2
247,session_pattern_matched,0.5408580352820855,0.2718187620871322,108,1026,0,ARC2
248,session_pattern_matched,0.5807126319530946,0.3692411362222683,105,1001,0,ARC2
249,session_pattern_matched,0.366882813810746,0.16504234664227804,108,1027,0,ARC2
250,session_pattern_matched,0.5314315433088661,0.36460689724664336,106,1010,0,ARC2
251,session_pattern_matched,0.5003079100756448,0.4303030303030303,109,1034,0,ARC2
252,session_pattern_matched,0.41138814414981323,0.11465350026450362,106,1011,0,ARC2
253,session_pattern_matched,0.45171112508566247,0.335600248807796,105,999,0,ARC2
254,session_pattern_matched,0.6459124369376277,0.3661206717810491,105,997,0,ARC2
255,session_pattern_matched,0.35160045828792225,0.27234986601063127,103,981,0,ARC2
256,session_pattern_matched,0.6474551703961039,0.3241148925331609,107,1017,0,ARC2
257,session_pattern_matched,0.4916939169793506,0.3126792229938933,108,1026,0,ARC2
258,session_pattern_matched,0.5423604253782155,0.2270267468380676,105,1001,0,ARC2
259,session_pattern_matched,0.4178017253969395,0.2554612401993007,108,1027,0,ARC2
260,session_pattern_matched,0.5089190039310652,0.33882157341864627,106,1008,0,ARC2
261,session_pattern_matched,0.6678058071335911,0.44863339798977253,106,1010,0,ARC2
262,session_pattern_matched,0.5341490680527975,0.30226642659121433,108,1025,0,ARC2
263,session_pattern_matched,0.478584270166834,0.22060581124238327,107,1018,0,ARC2
264,session_pattern_matched,0.472432004861466,0.2520319303338171,105,1000,0,ARC2
265,session_pattern_matched,0.6142556438913851,0.306295787029732,110,1044,0,ARC2
266,session_pattern_matched,0.5776717061208414,0.23494804228749183,110,1044,0,ARC2
267,session_pattern_matched,0.648643478256958,0.3956218354031791,106,1008,0,ARC2
268,session_pattern_matched,0.5091802722083435,0.2532414949460306,108,1026,0,ARC2
269,session_pattern_matched,0.5254632210158114,0.22042035634268647,104,994,0,ARC2
270,session_pattern_matched,0.6027617368944735,0.31548479733984935,106,1007,0,ARC2
271,session_pattern_matched,0.5475318221510342,0.26312467596871264,110,1044,0,ARC2
272,session_pattern_matched,0.5867908415167811,0.29463352181798785,104,991,0,ARC2
273,session_pattern_matched,0.5714474775805102,0.40214121973952693,106,1008,0,ARC2
274,session_pattern_matched,0.501870146735885,0.38628107917474874,106,1009,0,ARC2
275,session_pattern_matched,0.5873240663660901,0.451364082928181,106,1005,0,ARC2
276,session_pattern_matched,0.4626554527503219,0.23411844723782654,106,1010,0,ARC2
277,session_pattern_matched,0.3899229545963484,0.17901028634973593,109,1035,0,ARC2
278,session_pattern_matched,0.5043959035201386,0.22202761560559728,109,1036,0,ARC2
279,session_pattern_matched,0.4909827864027655,0.3546133112170848,105,1001,0,ARC2
280,session_pattern_matched,0.509205810202847,0.30437185020053925,108,1021,0,ARC2
281,session_pattern_matched,0.41760668952429947,0.27087912087912086,105,1000,0,ARC2
282,session_pattern_matched,0.5769485856817556,0.20244475684224403,103,978,0,ARC2
283,session_pattern_matched,0.5390728990808021,0.25344484469859185,106,1005,0,ARC2
284,session_pattern_matched,0.528608852619418,0.16145496581045868,107,1017,0,ARC2
285,session_pattern_matched,0.5930588511777702,0.32874524523263726,106,1009,0,ARC2
286,session_pattern_matched,0.5647056654542236,0.3444441645464393,106,1008,0,ARC2
287,session_pattern_matched,0.38339617204775556,0.2812152051792327,106,1009,0,ARC2
288,session_pattern_matched,0.5184385359507165,0.1373557475655871,107,1019,0,ARC2
289,session_pattern_matched,0.39118371923212686,0.22125048824868768,108,1027,0,ARC2
290,session_pattern_matched,0.46621342467443766,0.1632801161103048,105,1000,0,ARC2
291,session_pattern_matched,0.6990146656589793,0.5032773257424994,106,1010,0,ARC2
292,session_pattern_matched,0.6758284855892507,0.31420351157982984,108,1026,0,ARC2
293,session_pattern_matched,0.47099823674184776,0.20831129136542645,107,1016,0,ARC2
294,session_pattern_matched,0.3759259761403572,0.1828803184119707,106,1010,0,ARC2
295,session_pattern_matched,0.4701541998384077,0.29879112051568407,107,1017,0,ARC2
296,session_pattern_matched,0.46912969948351857,0.30900976038590716,110,1044,0,ARC2
297,session_pattern_matched,0.41121059912698527,0.16328186009018314,106,1008,0,ARC2
298,session_pattern_matched,0.547397625986003,0.355516984874783,110,1044,0,ARC2
299,session_pattern_matched,0.5476445200350792,0.25737093095583663,105,998,0,ARC2
300,session_pattern_matched,0.3797145478269483,0.24127627892396009,107,1016,0,ARC2
301,session_pattern_matched,0.38630606225078057,0.1505909185154468,105,999,0,ARC2
302,session_pattern_matched,0.5039699855269695,0.32006012855069454,105,997,0,ARC2
303,session_pattern_matched,0.5375335050547596,0.3603325572200501,103,982,0,ARC2
304,session_pattern_matched,0.4537440393275559,0.2770108700829785,108,1027,0,ARC2
305,session_pattern_matched,0.4824219615969233,0.3324130286923445,106,1008,0,ARC2
306,session_pattern_matched,0.5621697486606014,0.30873449714923884,107,1019,0,ARC2
307,session_pattern_matched,0.5301485524015573,0.24624306902564705,107,1016,0,ARC2
308,session_pattern_matched,0.3696138071609184,0.15971120123826876,107,1017,0,ARC2
309,session_pattern_matched,0.4706837175529312,0.25553988126726623,107,1017,0,ARC2
310,session_pattern_matched,0.3877149026610891,0.25941534193961385,104,991,0,ARC2
311,session_pattern_matched,0.473881183116795,0.1974793809656195,109,1035,0,ARC2
312,session_pattern_matched,0.49223428473306224,0.3412606261662865,105,999,0,ARC2
313,session_pattern_matched,0.4601242921233704,0.06623674333073028,106,1008,0,ARC2
314,session_pattern_matched,0.5592331285811742,0.36336750887976427,106,1006,0,ARC2
315,session_pattern_matched,0.5634925553349284,0.41028203663840446,103,983,0,ARC2
316,session_pattern_matched,0.4804378691202731,0.3255201109570042,104,990,0,ARC2
317,session_pattern_matched,0.5685544066505831,0.39574639001547834,107,1017,0,ARC2
318,session_pattern_matched,0.2991416235041006,0.3323973681771847,109,1035,0,ARC2
319,session_pattern_matched,0.3924636381595912,0.08178107606679035,99,950,0,ARC2
320,session_pattern_matched,0.3940403074317123,0.11868131868131868,105,1002,0,ARC2
321,session_pattern_matched,0.69748746292007,0.35051016033610555,108,1026,0,ARC2
322,session_pattern_matched,0.43965993733286085,0.3066282646603578,107,1017,0,ARC2
323,session_pattern_matched,0.6085489581978453,0.397833298776695,105,1001,0,ARC2
324,session_pattern_matched,0.3177194136036047,0.16232635289239064,105,1001,0,ARC2
325,session_pattern_matched,0.6059011412793736,0.297216414338615,106,1007,0,ARC2
326,session_pattern_matched,0.5882689974274046,0.33156661712471974,106,1008,0,ARC2
327,session_pattern_matched,0.5825573163881334,0.4352520341587526,106,1007,0,ARC2
328,session_pattern_matched,0.6147002165013599,0.2095611001552869,108,1026,0,ARC2
329,session_pattern_matched,0.44398680568000004,0.21233340002095896,108,1028,0,ARC2
330,session_pattern_matched,0.38419720316791517,0.30024710066666294,102,972,0,ARC2
331,session_pattern_matched,0.5231595521859301,0.3467851801042232,108,1026,0,ARC2
332,session_pattern_matched,0.5344692863358343,0.2696506347882495,109,1035,0,ARC2
333,session_pattern_matched,0.5356150269980875,0.20354686752147516,106,1007,0,ARC2
334,session_pattern_matched,0.5922820506019253,0.4186764742927678,106,1007,0,ARC2
335,session_pattern_matched,0.5714195736218898,0.3629172714078374,105,1001,0,ARC2
336,session_pattern_matched,0.6013813980141481,0.4341696039809247,105,998,0,ARC2
337,session_pattern_matched,0.5877664974873396,0.29055694560281714,109,1035,0,ARC2
338,session_pattern_matched,0.5274138872413431,0.34953271028037386,106,1006,0,ARC2
339,session_pattern_matched,0.5414515125272948,0.36837516409020554,107,1017,0,ARC2
340,session_pattern_matched,0.4100790538963093,0.15092286354422277,104,989,0,ARC2
341,session_pattern_matched,0.3400913228540284,0.14646324549237172,104,990,0,ARC2
342,session_pattern_matched,0.45552633851237234,0.3362246316374756,109,1035,0,ARC2
343,session_pattern_matched,0.3036564777774391,0.29018005838672384,107,1017,0,ARC2
344,session_pattern_matched,0.4374597932709356,0.15487248600456147,105,1000,0,ARC2
345,session_pattern_matched,0.49357710714215947,0.3411262587289338,108,1027,0,ARC2
346,session_pattern_matched,0.4848865539662139,0.28953825226087615,106,1009,0,ARC2
347,session_pattern_matched,0.5457113326502062,0.33282391896392954,107,1016,0,ARC2
348,session_pattern_matched,0.4130451088632021,0.2536572508017397,103,978,0,ARC2
349,session_pattern_matched,0.5290654055372772,0.334867148722932,108,1026,0,ARC2
350,session_pattern_matched,0.3881065036113024,0.18050230496007255,106,1010,0,ARC2
351,session_pattern_matched,0.6231031982327742,0.37281774828944636,105,999,0,ARC2
352,session_pattern_matched,0.49688858860337787,0.22969166755574527,104,991,0,ARC2
353,session_pattern_matched,0.5998988553826214,0.4145127819463843,102,972,0,ARC2
354,session_pattern_matched,0.587726830286047,0.3761745220041817,106,1007,0,ARC2
355,session_pattern_matched,0.4731470209156465,0.36716301313746225,108,1025,0,ARC2
356,session_pattern_matched,0.6113309138729762,0.3063134978229317,105,996,0,ARC2
357,session_pattern_matched,0.5428288576300894,0.24998399658593837,104,989,0,ARC2
358,session_pattern_matched,0.5912183733820757,0.3080842064789003,102,977,0,ARC2
359,session_pattern_matched,0.3342796826062054,0.17127098885166245,107,1017,0,ARC2
360,session_pattern_matched,0.395425523291783,0.2103234176628672,109,1035,0,ARC2
361,session_pattern_matched,0.45489188623953386,0.40285092266224337,105,1000,0,ARC2
362,session_pattern_matched,0.38737602932203063,0.15911258552767985,105,999,0,ARC2
363,session_pattern_matched,0.44546720441037285,0.346779723843944,109,1035,0,ARC2
364,session_pattern_matched,0.3681933998294112,0.10022807381297946,105,1000,0,ARC2
365,session_pattern_matched,0.3566063822807621,0.15074261434546093,108,1027,0,ARC2
366,session_pattern_matched,0.5139874837192072,0.31251726733163754,108,1026,0,ARC2
367,session_pattern_matched,0.607367740561606,0.36124818577648765,105,1000,0,ARC2
368,session_pattern_matched,0.6142487292363925,0.3675914496757382,107,1015,0,ARC2
369,session_pattern_matched,0.42367192156298783,0.25895659621633876,106,1007,0,ARC2
370,session_pattern_matched,0.537596935160346,0.2855071611904622,107,1015,0,ARC2
371,session_pattern_matched,0.7064479561545598,0.46005015772252594,107,1017,0,ARC2
372,session_pattern_matched,0.5501694787874902,0.29201741654571844,105,1000,0,ARC2
373,session_pattern_matched,0.6194307091720005,0.46719399450840116,106,1008,0,ARC2
374,session_pattern_matched,0.22433129169868668,0.33303800241980813,108,1027,0,ARC2
375,session_pattern_matched,0.35290296129470755,0.1745270423457692,106,1008,0,ARC2
376,session_pattern_matched,0.48469885319479267,0.3253879790791391,108,1026,0,ARC2
377,session_pattern_matched,0.39376018512484384,0.2109036594473488,104,990,0,ARC2
378,session_pattern_matched,0.5207733641949815,0.3417789757412399,105,997,0,ARC2
379,session_pattern_matched,0.5564107951092067,0.38166064312853304,109,1034,0,ARC2
380,session_pattern_matched,0.45674937039062247,0.294451301945571,107,1018,0,ARC2
381,session_pattern_matched,0.49096956321774743,0.3785122301433358,106,1008,0,ARC2
382,session_pattern_matched,0.3741379116700091,0.1771985481151219,108,1026,0,ARC2
383,session_pattern_matched,0.42248404646512855,0.17802580258025802,100,956,0,ARC2
384,session_pattern_matched,0.5405166504094966,0.1488077959776073,105,1001,0,ARC2
385,session_pattern_matched,0.4472573020654706,0.26324911202357865,106,1010,0,ARC2
386,session_pattern_matched,0.49703921455545713,0.33078967675555176,108,1027,0,ARC2
387,session_pattern_matched,0.4374302439723443,0.3085997590584747,109,1035,0,ARC2
388,session_pattern_matched,0.5160271779282243,0.3797002867567902,108,1024,0,ARC2
389,session_pattern_matched,0.5507025627654726,0.27984431470670007,109,1035,0,ARC2
390,session_pattern_matched,0.46852731033167155,0.3257121519257442,104,990,0,ARC2
391,session_pattern_matched,0.6247764727821619,0.19210799584631363,107,1017,0,ARC2
392,session_pattern_matched,0.4380356159254536,0.1648899177836844,108,1026,0,ARC2
393,session_pattern_matched,0.27839913849552994,0.15884911538235466,107,1018,0,ARC2
394,session_pattern_matched,0.3556607818372019,0.054554721527198605,109,1035,0,ARC2
395,session_pattern_matched,0.4755217698984133,0.2851251004134093,107,1015,0,ARC2
396,session_pattern_matched,0.66824524540535,0.4009119077008338,106,1008,0,ARC2
397,session_pattern_matched,0.5221335695824207,0.2519599666388658,109,1035,0,ARC2
398,session_pattern_matched,0.5066129166619298,0.272097263102403,103,981,0,ARC2
399,session_pattern_matched,0.47805602793922625,0.25919394972472026,107,1017,0,ARC2
400,session_pattern_matched,0.44547955640797643,0.3017416545718432,105,999,0,ARC2
401,session_pattern_matched,0.5899295318198637,0.3036906489736679,105,999,0,ARC2
402,session_pattern_matched,0.5129404171755205,0.15873155822018456,107,1018,0,ARC2
403,session_pattern_matched,0.5401209281145009,0.26370030760790764,107,1017,0,ARC2
404,session_pattern_matched,0.3783301980783777,0.10774113912890144,107,1018,0,ARC2
405,session_pattern_matched,0.4492949335087052,0.2388507839933051,102,972,0,ARC2
406,session_pattern_matched,0.6480593661379858,0.3579722164627825,105,1001,0,ARC2
407,session_pattern_matched,0.3796821309169092,0.21561933212418652,104,990,0,ARC2
408,session_pattern_matched,0.4586245298726322,0.28547749200191447,106,1008,0,ARC2
409,session_pattern_matched,0.5267759130652393,0.3072870521211428,108,1025,0,ARC2
410,session_pattern_matched,0.3900011826765272,0.17301475342385234,107,1015,0,ARC2
411,session_pattern_matched,0.37552881766788043,0.19454870645136912,106,1009,0,ARC2
412,session_pattern_matched,0.46039443943824465,0.2418542683046298,107,1012,0,ARC2
413,session_pattern_matched,0.4453220864197288,0.27891623081539907,108,1027,0,ARC2
414,session_pattern_matched,0.42882482360178303,0.1832671220478817,108,1026,0,ARC2
415,session_pattern_matched,0.4733379273113372,0.26298741509236234,108,1026,0,ARC2
416,session_pattern_matched,0.5308234655053017,0.16848152276429734,108,1026,0,ARC2
417,session_pattern_matched,0.4411510845201218,0.2773957170007249,107,1017,0,ARC2
418,session_pattern_matched,0.4204791876540884,0.3610902587097262,106,1007,0,ARC2
419,session_pattern_matched,0.47374587654729355,0.32863104684652916,107,1017,0,ARC2
420,session_pattern_matched,0.4114814925285871,0.2522678735868649,107,1016,0,ARC2
421,session_pattern_matched,0.5541666095888512,0.23977507358432545,103,983,0,ARC2
422,session_pattern_matched,0.4347683605416069,0.3402780828537539,103,979,0,ARC2
423,session_pattern_matched,0.6009185897918964,0.24898301370907042,108,1026,0,ARC2
424,session_pattern_matched,0.41163200819100293,0.2731742952867975,106,1012,0,ARC2
425,session_pattern_matched,0.3796958650501239,0.058526995562975,103,980,0,ARC2
426,session_pattern_matched,0.598240184501257,0.2737715115073605,105,998,0,ARC2
427,session_pattern_matched,0.5137135646724251,0.2708631174650592,104,989,0,ARC2
428,session_pattern_matched,0.46411183342788603,0.2700204045645767,106,1008,0,ARC2
429,session_pattern_matched,0.5559900082286858,0.3185286804424247,108,1026,0,ARC2
430,session_pattern_matched,0.4598820035015669,0.22841356609651442,107,1016,0,ARC2
431,session_pattern_matched,0.42266974653591993,0.04958532034003732,105,1001,0,ARC2
432,session_pattern_matched,0.5109200470993368,0.278943552969298,107,1019,0,ARC2
433,session_pattern_matched,0.5437778439407353,0.3725067385444744,106,1007,0,ARC2
434,session_pattern_matched,0.4389567373528388,0.34402095876262695,106,1007,0,ARC2
435,session_pattern_matched,0.6160935736160719,0.41894822261794734,110,1044,0,ARC2
436,session_pattern_matched,0.6504181231888538,0.37315582201845654,107,1017,0,ARC2
437,session_pattern_matched,0.5056777739728894,0.34242172921418207,105,997,0,ARC2
438,session_pattern_matched,0.46214414255992503,0.3568884298561604,106,1009,0,ARC2
439,session_pattern_matched,0.4904095411416288,0.44144723201326974,105,999,0,ARC2
440,session_pattern_matched,0.5503884526575774,0.31278250051834955,105,1000,0,ARC2
441,session_pattern_matched,0.4861522974522401,0.30179961321177134,108,1026,0,ARC2
442,session_pattern_matched,0.4683425829528522,0.35764415447011105,106,1010,0,ARC2
443,session_pattern_matched,0.6053475730309524,0.4350818992328426,105,994,0,ARC2
444,session_pattern_matched,0.43247789464288694,0.21141405764047275,105,1000,0,ARC2
445,session_pattern_matched,0.5442895916001643,0.2806759278457392,105,994,0,ARC2
446,session_pattern_matched,0.19906866364080522,0.1460311862357357,106,1009,0,ARC2
447,session_pattern_matched,0.615248484795617,0.4590776148694351,108,1027,0,ARC2
448,session_pattern_matched,0.47740712963352494,0.27783964114239346,110,1044,0,ARC2
449,session_pattern_matched,0.6274412053355425,0.3338035619820138,106,1007,0,ARC2
450,session_pattern_matched,0.6329312984877359,0.37567350457493287,107,1018,0,ARC2
451,session_pattern_matched,0.35418524927081635,0.29428238808592894,103,981,0,ARC2
452,session_pattern_matched,0.5274591450076755,0.29779835567368795,108,1024,0,ARC2
453,session_pattern_matched,0.4701670583859001,0.36487658025855746,108,1026,0,ARC2
454,session_pattern_matched,0.5771697507008601,0.24474897347406604,106,1007,0,ARC2
455,session_pattern_matched,0.5071399191662815,0.3200908164210917,109,1035,0,ARC2
456,session_pattern_matched,0.40723083925521875,0.23049183825882857,104,993,0,ARC2
457,session_pattern_matched,0.5760548418727505,0.18380675927845738,105,1000,0,ARC2
458,session_pattern_matched,0.5947441990909677,0.3085138162808066,104,991,0,ARC2
459,session_pattern_matched,0.5889886269783914,0.38394169164756364,107,1015,0,ARC2
460,session_pattern_matched,0.35642858501856345,0.016649388347501553,105,995,0,ARC2
461,session_pattern_matched,0.37132257361321586,0.1315694014723141,104,979,0,ARC2
462,session_pattern_matched,0.5602509919674685,0.1910028866215096,108,1027,0,ARC2
463,session_pattern_matched,0.5851523085610154,0.3832497599487891,104,992,0,ARC2
464,session_pattern_matched,0.502670400161938,0.2776798134759693,107,1016,0,ARC2
465,session_pattern_matched,0.3357150513307842,0.10415841584158415,101,961,0,ARC2
466,session_pattern_matched,0.5218826976155998,0.2785550545381263,106,1008,0,ARC2
467,session_pattern_matched,0.40874187819350705,0.3083454281567489,105,998,0,ARC2
468,session_pattern_matched,0.6749249851173216,0.31380969116548785,103,980,0,ARC2
469,session_pattern_matched,0.5394719459900272,0.3678713742933927,109,1035,0,ARC2
470,session_pattern_matched,0.6263836820326565,0.43182281530905386,109,1035,0,ARC2
471,session_pattern_matched,0.44430046095823883,0.11912287745050919,102,975,0,ARC2
472,session_pattern_matched,0.5086118616027019,0.35670258271647276,108,1026,0,ARC2
473,session_pattern_matched,0.6172276682329115,0.35085270927274104,106,1008,0,ARC2
474,session_pattern_matched,0.3536723535401104,0.19719530900187676,108,1026,0,ARC2
