task_pair_id,task_ID,benchmark_label,dataset_key,test_index,attempts,session_count,raw_solve_rate,mean_duration_seconds,median_duration_seconds,mean_submissions,latent_correct_logit,latent_correct_prob,latent_duration_log,latent_duration_seconds
4e7e0eb9__1,4e7e0eb9,arc2_train_other,arc_agi_2_train,1,9,9,0.8888888888888888,188.6281111111111,132.356,1.3333333333333333,2.07311653364746,0.8882626584704427,5.207038911934136,181.5527024596244
5034a0b5__0,5034a0b5,arc2_train_other,arc_agi_2_train,0,8,8,0.625,224.38762499999999,195.0305,1.0,0.7077195935146761,0.6698970776767139,5.022462292569012,150.78458209384584
538b439f__0,538b439f,arc2_train_other,arc_agi_2_train,0,9,9,0.8888888888888888,178.80022222222223,135.854,1.3333333333333333,2.069526099281432,0.8879058032066911,4.948396270048972,139.94873885394557
54dc2872__0,54dc2872,arc2_train_other,arc_agi_2_train,0,9,9,0.3333333333333333,210.86833333333334,163.967,1.6666666666666667,-0.1588550271414353,0.46036954745848163,4.780123410433969,118.11904967136549
5751f35e__0,5751f35e,arc2_train_other,arc_agi_2_train,0,9,9,0.8888888888888888,238.23044444444446,80.472,2.5555555555555554,2.359970540611213,0.9137234831639425,5.041772582705411,153.74406872269444
57edb29d__0,57edb29d,arc2_train_other,arc_agi_2_train,0,9,9,0.8888888888888888,86.83811111111112,56.445,1.0,1.9402019957047663,0.8743743331502539,4.501189919185066,89.12430816529866
5a719d11__0,5a719d11,arc2_train_other,arc_agi_2_train,0,9,9,0.8888888888888888,275.3538888888889,280.387,1.1111111111111112,2.1671558652752037,0.8972610799531658,5.734341332387155,308.3091717148956
5ad8a7c0__0,5ad8a7c0,arc2_train_other,arc_agi_2_train,0,9,9,0.8888888888888888,110.7228888888889,93.88,3.2222222222222223,2.365365058847578,0.9141478005329178,4.646397487997751,103.2088947539149
5adee1b2__0,5adee1b2,arc2_train_other,arc_agi_2_train,0,9,9,0.6666666666666666,355.38855555555557,237.618,2.2222222222222223,1.1793324835124368,0.7648277612969556,5.54378136272827,254.64285243327728
5b37cb25__0,5b37cb25,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,170.9098888888889,81.475,1.2222222222222223,1.619196031127089,0.8346842228301744,4.743332249862611,113.81616107161409
5d588b4d__0,5d588b4d,arc2_train_other,arc_agi_2_train,0,5,5,0.6,121.6818,108.751,1.6,0.8886913635012801,0.7086200421267559,4.9729583047798975,143.45359365268354
5d588b4d__1,5d588b4d,arc2_train_other,arc_agi_2_train,1,10,10,0.8,134.8098,126.93099999999998,1.3,1.2317783836302043,0.7741296814212488,4.94140261511318,138.9664309757553
5e6bbc0b__0,5e6bbc0b,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,154.9927777777778,75.702,1.7777777777777777,1.5348683390689457,0.8227174940407181,4.926137964160473,136.84611636401618
6165ea8f__0,6165ea8f,arc2_train_other,arc_agi_2_train,0,5,5,0.4,125.20039999999999,77.048,0.6,0.1270412774377364,0.5317176719192929,4.164535095026987,63.36275292289933
6165ea8f__1,6165ea8f,arc2_train_other,arc_agi_2_train,1,9,9,0.4444444444444444,256.64144444444446,265.631,0.6666666666666666,-0.11402125639423127,0.4715255285727037,4.897490871714284,132.95325177265454
6350f1f4__0,6350f1f4,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,215.6928888888889,172.455,1.3333333333333333,1.3212728950872772,0.7893934051394941,5.119584879385727,166.26591967572662
652646ff__0,652646ff,arc2_train_other,arc_agi_2_train,0,9,9,0.5555555555555556,353.8056666666667,217.781,3.5555555555555554,0.23970660841666325,0.5596413462573758,5.6207029966466315,275.08340073487324
66ac4c3b__0,66ac4c3b,arc2_train_other,arc_agi_2_train,0,8,8,1.0,213.33425,125.176,1.75,2.856002296740722,0.9456281210926137,5.187776629145782,178.06997104386653
68bc2e87__0,68bc2e87,arc2_train_other,arc_agi_2_train,0,9,9,1.0,142.78833333333333,98.525,2.111111111111111,2.3697651217519153,0.9144924958205284,4.640209645327179,102.56605744751394
6a980be1__0,6a980be1,arc2_train_other,arc_agi_2_train,0,9,9,1.0,200.52311111111112,165.167,1.1111111111111112,2.7183141659380654,0.9380987104334918,5.295132828595287,198.36410546199394
6cbe9eb8__0,6cbe9eb8,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,214.29555555555555,197.724,1.8888888888888888,1.2522046625633712,0.777681265491099,5.380408162637229,216.1108738892838
6ea4a07e__1,6ea4a07e,arc2_train_other,arc_agi_2_train,1,9,9,0.8888888888888888,52.19511111111111,54.044,1.0,1.8289744628316011,0.8616395108397058,4.065054275363137,57.26807095744054
6ffe8f07__1,6ffe8f07,arc2_train_other,arc_agi_2_train,1,9,9,0.7777777777777778,133.84377777777777,117.632,1.7777777777777777,1.1312116834584889,0.7560624416603289,4.812026337500383,121.98056533729218
753ea09b__0,753ea09b,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,81.43644444444445,82.297,0.8888888888888888,1.2928899470692548,0.7846359410131458,4.408044743467441,81.10876275504668
78e78cff__0,78e78cff,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,108.70177777777778,72.04,1.0,1.952307376412437,0.8756980198398209,4.0601623522000505,56.983724100001034
7e2bad24__0,7e2bad24,arc2_train_other,arc_agi_2_train,0,3,3,1.0,71.11633333333333,81.524,1.3333333333333333,2.932579759602076,0.9494336714113141,4.734064328792757,112.75696978541356
7e2bad24__1,7e2bad24,arc2_train_other,arc_agi_2_train,1,9,9,1.0,80.43866666666666,80.644,1.1111111111111112,2.918069915168621,0.9487325026799914,4.5055548496386075,89.5185543051532
7e576d6e__0,7e576d6e,arc2_train_other,arc_agi_2_train,0,8,8,0.875,113.90725,108.849,1.125,2.0009334486375403,0.8808950492656776,4.713117937186286,110.39895392472313
80214e03__0,80214e03,arc2_train_other,arc_agi_2_train,0,8,8,1.0,118.20987500000001,121.0815,1.875,2.5670133321436106,0.9287082038168167,4.868279020541998,129.09683015517905
83eb0a57__0,83eb0a57,arc2_train_other,arc_agi_2_train,0,8,8,0.875,227.34125,122.858,1.75,1.566744735048606,0.8273190492259713,4.95168672212939,140.41328779381047
8a6d367c__0,8a6d367c,arc2_train_other,arc_agi_2_train,0,8,8,0.5,436.071375,218.2975,1.0,0.5887097324511049,0.6430690436734179,5.349550179146416,209.51358316627685
8b28cd80__1,8b28cd80,arc2_train_other,arc_agi_2_train,1,8,8,0.25,269.48312500000003,213.584,2.875,-0.8343001917673086,0.3027365857307552,5.485143634489011,240.0835694265686
95755ff2__0,95755ff2,arc2_train_other,arc_agi_2_train,0,10,10,0.7,148.2105,130.5765,1.6,1.193813534081722,0.767422417849521,4.945180568887199,139.49621780684086
9720b24f__0,9720b24f,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,77.663,63.637,1.2222222222222223,1.170239643091966,0.763188329610599,4.405190560344451,80.87474343600422
973e499e__0,973e499e,arc2_train_other,arc_agi_2_train,0,2,2,1.0,178.8185,178.8185,1.0,1.6781999885672838,0.842666032787671,5.166276137313216,174.26097299110356
973e499e__1,973e499e,arc2_train_other,arc_agi_2_train,1,10,10,0.7,298.5804,260.971,1.1,0.8349030873728501,0.6973906626441797,5.485395480195242,240.14429293452793
981add89__0,981add89,arc2_train_other,arc_agi_2_train,0,9,9,0.6666666666666666,194.89433333333332,183.318,1.7777777777777777,1.3510812925040816,0.7943063500685423,5.356190425040557,210.91609648581468
9841fdad__0,9841fdad,arc2_train_other,arc_agi_2_train,0,9,9,0.8888888888888888,87.465,71.117,0.8888888888888888,1.3688405210191474,0.7971927577017738,4.609308509844258,99.4146898542532
985ae207__0,985ae207,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,221.43133333333333,122.941,2.2222222222222223,1.1799517916002746,0.7649391356544845,5.340722116896551,207.66333521819948
98c475bf__0,98c475bf,arc2_train_other,arc_agi_2_train,0,9,9,0.6666666666666666,335.7672222222222,300.912,2.111111111111111,0.9319264857305871,0.7174659641826197,5.622376190316835,275.5457284074386
996ec1f3__0,996ec1f3,arc2_train_other,arc_agi_2_train,0,9,9,1.0,78.96988888888889,61.144,1.1111111111111112,2.486164406704516,0.92316618375048,4.46773627392392,86.15919498066586
9b5080bb__0,9b5080bb,arc2_train_other,arc_agi_2_train,0,9,9,1.0,204.81877777777777,100.323,1.3333333333333333,3.051465008031042,0.9548457329706828,4.935449473419789,138.13566626337817
9ba4a9aa__0,9ba4a9aa,arc2_train_other,arc_agi_2_train,0,9,9,1.0,59.43377777777778,44.369,1.6666666666666667,2.6581970275076108,0.9345144160681844,4.028756503144184,55.19099446054808
a09f6c25__0,a09f6c25,arc2_train_other,arc_agi_2_train,0,4,4,0.5,83.39475,44.216499999999996,3.0,0.7856278733033413,0.686891780116858,4.436201735326416,83.45355475034455
a09f6c25__1,a09f6c25,arc2_train_other,arc_agi_2_train,1,9,9,0.5555555555555556,135.8902222222222,117.531,1.7777777777777777,0.5479834423531998,0.6336676077965422,4.772511081831762,117.21571890992665
a1aa0c1e__0,a1aa0c1e,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,178.1731111111111,123.21,3.6666666666666665,1.119227904074699,0.7538454724992043,5.033564275578987,152.47908068828542
a2d730bd__0,a2d730bd,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,288.3931111111111,145.469,1.5555555555555556,1.2681183902842723,0.7804204772136297,5.146572817646266,170.841547653989
a644e277__0,a644e277,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,138.29244444444444,113.793,1.3333333333333333,1.159559009705223,0.7612525753734509,4.880569384309229,130.70563366174184
abbfd121__0,abbfd121,arc2_train_other,arc_agi_2_train,0,9,9,0.6666666666666666,106.31377777777777,104.02,1.1111111111111112,0.9178092720429647,0.714595519571987,4.452508697884786,84.84202581033557
ac6f9922__0,ac6f9922,arc2_train_other,arc_agi_2_train,0,9,9,1.0,92.34255555555556,81.531,1.1111111111111112,2.7297810951039665,0.9387612538610203,4.462290714945334,85.68585441556196
ad173014__0,ad173014,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,222.08922222222225,120.894,1.8888888888888888,1.0808978887584142,0.7466638628394989,4.847802690766585,126.46001285822113
afe3afe9__0,afe3afe9,arc2_train_other,arc_agi_2_train,0,10,10,0.8,136.168,111.899,1.1,1.1709133482881269,0.763310068042658,4.796016941562213,120.02739701299167
b1986d4b__0,b1986d4b,arc2_train_other,arc_agi_2_train,0,8,8,0.25,307.93725,314.68600000000004,2.25,-0.2638156847107116,0.43442596079449625,5.7128010663813935,301.71781452626163
b71a7747__0,b71a7747,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,355.7928888888889,319.634,1.3333333333333333,1.0188206127567798,0.7347428054739392,5.749502902080481,313.0345155749547
b74ca5d1__0,b74ca5d1,arc2_train_other,arc_agi_2_train,0,2,2,1.0,393.902,393.902,1.0,1.8129900630628075,0.8597228622712589,5.664581456692467,287.4672198221631
b7955b3c__1,b7955b3c,arc2_train_other,arc_agi_2_train,1,9,9,0.7777777777777778,95.63655555555556,99.837,0.8888888888888888,0.9102664745792558,0.7130546885982719,4.680335674655616,106.80625432570584
ba1aa698__0,ba1aa698,arc2_train_other,arc_agi_2_train,0,8,8,1.0,124.399,105.071,1.125,2.6272326793110103,0.9325937965336113,4.894227098256707,132.51677137898147
c3fa4749__1,c3fa4749,arc2_train_other,arc_agi_2_train,1,9,9,0.7777777777777778,195.95877777777778,160.686,2.2222222222222223,1.0989326856844785,0.7500600696285228,5.009315640260612,148.8021824786868
c803e39c__0,c803e39c,arc2_train_other,arc_agi_2_train,0,10,10,0.5,310.44870000000003,226.62800000000001,1.4,0.6000554124905961,0.6456689836280435,5.080973110185509,159.93058294666292
c920a713__0,c920a713,arc2_train_other,arc_agi_2_train,0,10,10,0.2,193.24579999999997,145.679,0.8,-0.5632656711760635,0.36279218365100124,5.156029183379431,172.47425173347642
d5c634a2__1,d5c634a2,arc2_train_other,arc_agi_2_train,1,9,9,0.7777777777777778,229.35999999999999,108.006,6.0,1.155604721917792,0.760533152792784,4.782473169945526,118.39927989922212
d6542281__1,d6542281,arc2_train_other,arc_agi_2_train,1,9,9,0.7777777777777778,179.233,75.273,2.3333333333333335,1.1505799804616768,0.7596168368039674,4.928367087151017,137.15373504371652
d968ffd4__0,d968ffd4,arc2_train_other,arc_agi_2_train,0,2,2,1.0,61.043,61.043,1.0,2.71004058761875,0.9376165227042016,4.618910485674245,100.38351314450315
d968ffd4__1,d968ffd4,arc2_train_other,arc_agi_2_train,1,8,8,0.875,69.900625,58.42400000000001,0.875,2.3092031843733056,0.9096363799922724,4.560208714799596,94.60343159894597
da6e95e5__1,da6e95e5,arc2_train_other,arc_agi_2_train,1,9,9,0.8888888888888888,83.43722222222222,57.812,1.5555555555555556,2.0596792894801066,0.8869220094252276,4.182968276547195,64.56016538655646
db615bd4__0,db615bd4,arc2_train_other,arc_agi_2_train,0,9,9,0.8888888888888888,250.71911111111115,205.23,2.6666666666666665,2.191562066972539,0.8994892185098846,5.483102572226093,239.592004678583
db7260a4__0,db7260a4,arc2_train_other,arc_agi_2_train,0,9,9,0.7777777777777778,111.83477777777779,88.999,4.333333333333333,1.4378908486684026,0.8081278247686707,4.750701163561946,114.665356434844
e048c9ed__0,e048c9ed,arc2_train_other,arc_agi_2_train,0,9,9,0.8888888888888888,120.96033333333334,95.069,1.3333333333333333,1.6856408511399534,0.8436500288079078,4.8852779027888715,131.32723433241918
e4888269__0,e4888269,arc2_train_other,arc_agi_2_train,0,5,5,0.8,168.4798,164.144,2.0,1.4536916697834559,0.8105659354487891,5.303971078838147,200.13394493674127
e4888269__1,e4888269,arc2_train_other,arc_agi_2_train,1,10,10,0.4,167.45790000000002,127.114,1.4,0.134017422247644,0.5334542987440588,5.022138651934903,150.73546638379761
e84fef15__0,e84fef15,arc2_train_other,arc_agi_2_train,0,8,8,0.5,146.254875,123.699,1.125,0.2279830918512089,0.5567501803138427,4.915483026374478,135.38517152972491
e9fc42f2__1,e9fc42f2,arc2_train_other,arc_agi_2_train,1,9,9,0.3333333333333333,335.898,203.404,1.1111111111111112,-0.47835746992909167,0.38264005972948345,5.400255101233709,220.46290445891725
edcc2ff0__0,edcc2ff0,arc2_train_other,arc_agi_2_train,0,8,8,1.0,133.713875,120.3685,2.125,2.5599047719836507,0.9282361144920158,4.8636401830229214,128.49472970113746
f1bcbc2c__0,f1bcbc2c,arc2_train_other,arc_agi_2_train,0,9,9,1.0,73.06188888888889,66.985,2.0,2.6225860228257067,0.9323011077808246,4.232988072747062,67.92287134195023
f3e14006__1,f3e14006,arc2_train_other,arc_agi_2_train,1,10,10,0.2,195.20350000000002,131.3425,0.6,-1.1718481580791558,0.23652108349490886,5.0777034322663255,159.40525107411068
f3e62deb__0,f3e62deb,arc2_train_other,arc_agi_2_train,0,2,2,1.0,85.64550000000001,85.64550000000001,1.0,2.2496567333851156,0.9046209215151692,4.682332834210056,107.02177576027039
f3e62deb__1,f3e62deb,arc2_train_other,arc_agi_2_train,1,9,9,0.8888888888888888,121.84966666666666,109.472,1.7777777777777777,2.137252670251538,0.8944715649229438,4.672858894078486,106.00321642731605
f8cc533f__1,f8cc533f,arc2_train_other,arc_agi_2_train,1,9,9,1.0,117.1812222222222,104.246,1.3333333333333333,2.0902345029031064,0.8899503946448459,4.965956560009349,142.4456990866106
f8f52ecc__1,f8f52ecc,arc2_train_other,arc_agi_2_train,1,9,9,0.6666666666666666,140.21366666666665,119.992,2.111111111111111,1.2101192618861845,0.7703200503829887,4.734665476681659,112.82537510644515
fbf15a0b__0,fbf15a0b,arc2_train_other,arc_agi_2_train,0,4,4,1.0,114.16900000000001,113.373,2.0,1.984088927633769,0.8791163696735314,4.892326847361463,132.2632969234428
fbf15a0b__1,fbf15a0b,arc2_train_other,arc_agi_2_train,1,9,9,0.5555555555555556,133.95,89.694,1.0,0.6012803294090682,0.6459491707614402,4.265177442073991,70.17754874479503
fe8c8c5b__0,fe8c8c5b,arc2_train_other,arc_agi_2_train,0,9,9,0.5555555555555556,221.06855555555555,171.409,2.888888888888889,0.6693527605089975,0.6613582163068821,5.24226138045514,188.0972400660677
ff2825db__1,ff2825db,arc2_train_other,arc_agi_2_train,1,10,10,0.6,122.5355,81.7765,1.2,0.5193385721219762,0.6269930893509625,4.257387790951826,69.62525435535179
