k_models,subset_size,draw_id,complexity_metric,pearson_r,difficulty_vs_full_r
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|grok-4-fast-reasoning,ast_node_count,0.4121930379925205,0.9828328876056169
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|grok-4-fast-reasoning,complexity_pc1_score,0.5761402732773034,0.9828328876056169
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.5958665444420458,0.8786234627364293
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,ast_node_count,0.43921947441231796,0.8786234627364293
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.543173078916638,0.8786234627364293
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.5870597898002259,0.8770611429111665
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|qwen3-235b-a22b-instruct-2507,ast_node_count,0.39488029515643286,0.8770611429111665
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.4859770638871151,0.8770611429111665
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6733513720972103,0.9892678472598143
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|qwen3-235b-a22b-instruct-2507,ast_node_count,0.4209149881537217,0.9892678472598143
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5819913845808921,0.9892678472598143
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.5923895753248798,0.8806316396988755
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|qwen3-235b-a22b-instruct-2507,ast_node_count,0.4202743084957221,0.8806316396988755
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5204041767322413,0.8806316396988755
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6787691315825972,0.8401469294248282
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,ast_node_count,0.609681545645822,0.8401469294248282
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-none|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.6044599109812968,0.8401469294248282
12,12,claude-haiku-4-5-20251001|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-1-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.4939710105539838,0.8108490964412298
12,12,claude-haiku-4-5-20251001|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-1-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,ast_node_count,0.38429826062548506,0.8108490964412298
12,12,claude-haiku-4-5-20251001|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-1-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.39803503764667847,0.8108490964412298
12,12,claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6345664211223608,0.9031759616982146
12,12,claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,ast_node_count,0.4951325600583522,0.9031759616982146
12,12,claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5873024035209073,0.9031759616982146
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06,log1p_cyclomatic_complexity,0.6060665837248217,0.9138163586003735
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06,ast_node_count,0.4388028463378215,0.9138163586003735
12,12,claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06,complexity_pc1_score,0.5490856872993437,0.9138163586003735
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.559118807363111,0.8480118117961704
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,ast_node_count,0.4021078430533242,0.8480118117961704
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.4857124827183436,0.8480118117961704
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06,log1p_cyclomatic_complexity,0.6652778694907473,0.9879041743178315
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06,ast_node_count,0.46314316856063925,0.9879041743178315
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06,complexity_pc1_score,0.578495776957675,0.9879041743178315
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-medium|gpt-5-pro-2025-10-06|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.5728706860860661,0.8778942942529905
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-medium|gpt-5-pro-2025-10-06|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,ast_node_count,0.43809457613801345,0.8778942942529905
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-16k|gpt-4-1-2025-04-14|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-medium|gpt-5-pro-2025-10-06|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5288167557426119,0.8778942942529905
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|grok-4-fast-reasoning,log1p_cyclomatic_complexity,0.6248245831474687,0.9064382495675928
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|grok-4-fast-reasoning,ast_node_count,0.4685348086420982,0.9064382495675928
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-32k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|grok-4-fast-reasoning,complexity_pc1_score,0.574248047213679,0.9064382495675928
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-1-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6014438302819236,0.850185266867773
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-1-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,ast_node_count,0.49984907292069536,0.850185266867773
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-8k|claude-sonnet-4-5-20250929-thinking-8k|gpt-4-1-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5745731204965676,0.850185266867773
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-medium|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.5973924446050146,0.8786158112219297
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-medium|qwen3-235b-a22b-instruct-2507,ast_node_count,0.42290775500612465,0.8786158112219297
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-1k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-1k|gemini-3-deep-think-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-5-1-2025-11-13-thinking-medium|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5236513656150209,0.8786158112219297
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6085038978568897,0.887242104599728
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|qwen3-235b-a22b-instruct-2507,ast_node_count,0.4656357892290224,0.887242104599728
12,12,claude-haiku-4-5-20251001-thinking-16k|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929-thinking-16k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-medium|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5657678112315239,0.887242104599728
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6785013067043172,0.988226729409668
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,ast_node_count,0.4456357587802998,0.988226729409668
12,12,QwQ-32B-Fireworks|claude-haiku-4-5-20251001|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-mini-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.5892652122134283,0.988226729409668
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6395897135674115,0.9237131939057623
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,ast_node_count,0.47645766782125104,0.9237131939057623
12,12,claude-haiku-4-5-20251001|claude-haiku-4-5-20251001-thinking-32k|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-8k|gemini-3-pro-preview|gpt-4-1-nano-2025-04-14|gpt-4-5-2025-02-27|gpt-5-1-2025-11-13-thinking-low|gpt-5-1-2025-11-13-thinking-none|gpt-5-pro-2025-10-06|qwen3-235b-a22b-instruct-2507,complexity_pc1_score,0.58087139115139,0.9237131939057623
12,12,QwQ-32B-Fireworks|claude-sonnet-4-5-20250929|claude-sonnet-4-5-20250929-thinking-1k|claude-sonnet-4-5-20250929-thinking-32k|gemini-3-deep-think-preview|gemini-3-pro-preview|gpt-4-1-2025-04-14|gpt-5-1-2025-11-13-thinking-high|gpt-5-1-2025-11-13-thinking-medium|gpt-5-pro-2025-10-06|grok-4-fast-reasoning|qwen3-235b-a22b-instruct-2507,log1p_cyclomatic_complexity,0.6831118955462842,0.9904894119198349
