task_id,num_models_thinking,num_models_standard,thinking_successes,standard_successes,pass_rate_thinking,pass_rate_standard,thinking_advantage,thinking_logit_advantage,both_zero_successes,thinking_zero_successes,standard_zero_successes,dataset_key,schema
4b6b68e5,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
4c177718,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
4cd1b7b2,13,11,13,10,1.0,0.9090909090909091,0.09090909090909094,1.3499267169490163,0,0,0,arc_agi_1_eval,strict
4e45f183,13,11,2,0,0.15384615384615385,0.0,0.15384615384615385,1.6094379124341005,0,0,1,arc_agi_1_eval,strict
4e469f39,13,11,6,2,0.46153846153846156,0.18181818181818182,0.27972027972027974,1.1919002230916667,0,0,0,arc_agi_1_eval,strict
4f537728,13,11,12,6,0.9230769230769231,0.5454545454545454,0.3776223776223777,1.9532094515369254,0,0,0,arc_agi_1_eval,strict
4ff4c9da,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
505fff84,13,11,12,4,0.9230769230769231,0.36363636363636365,0.5594405594405595,2.6310891599660824,0,0,0,arc_agi_1_eval,strict
506d28a5,13,11,13,6,1.0,0.5454545454545454,0.4545454545454546,3.1287827813411635,0,0,0,arc_agi_1_eval,strict
50a16a69,13,11,13,8,1.0,0.7272727272727273,0.2727272727272727,2.4085336710034264,0,0,0,arc_agi_1_eval,strict
50aad11f,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
50f325b5,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
516b51b7,13,11,3,2,0.23076923076923078,0.18181818181818182,0.04895104895104896,0.2363887780642302,0,0,0,arc_agi_1_eval,strict
5207a7b5,13,11,9,4,0.6923076923076923,0.36363636363636365,0.32867132867132864,1.258040025596212,0,0,0,arc_agi_1_eval,strict
5289ad53,13,11,8,6,0.6153846153846154,0.5454545454545454,0.06993006993007,0.2682639865946793,0,0,0,arc_agi_1_eval,strict
52fd389e,13,11,4,1,0.3076923076923077,0.09090909090909091,0.2167832167832168,1.1986957472250923,0,0,0,arc_agi_1_eval,strict
54db823b,13,11,3,1,0.23076923076923078,0.09090909090909091,0.13986013986013987,0.8472978603872037,0,0,0,arc_agi_1_eval,strict
55059096,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
551d5bf1,13,11,2,1,0.15384615384615385,0.09090909090909091,0.06293706293706294,0.4198538455602643,0,0,0,arc_agi_1_eval,strict
55783887,13,11,5,2,0.38461538461538464,0.18181818181818182,0.2027972027972028,0.8996829954744943,0,0,0,arc_agi_1_eval,strict
575b1a71,13,11,13,4,1.0,0.36363636363636365,0.6363636363636364,3.8066624897703205,0,0,0,arc_agi_1_eval,strict
5783df64,13,11,13,7,1.0,0.6363636363636364,0.36363636363636365,2.7850112422383386,0,0,0,arc_agi_1_eval,strict
5833af48,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
58743b76,13,11,11,3,0.8461538461538461,0.2727272727272727,0.5734265734265734,2.4133594984959514,0,0,0,arc_agi_1_eval,strict
58e15b12,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
59341089,13,11,13,9,1.0,0.8181818181818182,0.18181818181818177,1.9608357992719898,0,0,0,arc_agi_1_eval,strict
5a5a2103,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
5af49b42,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
5b526a93,13,11,13,4,1.0,0.36363636363636365,0.6363636363636364,3.8066624897703205,0,0,0,arc_agi_1_eval,strict
5b692c0f,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
5b6cbef5,13,11,12,3,0.9230769230769231,0.2727272727272727,0.6503496503496504,3.007566731200994,0,0,0,arc_agi_1_eval,strict
5d2a5c43,13,11,13,4,1.0,0.36363636363636365,0.6363636363636364,3.8066624897703205,0,0,0,arc_agi_1_eval,strict
5ffb2104,13,11,2,2,0.15384615384615385,0.18181818181818182,-0.02797202797202797,-0.1910552367627092,0,0,0,arc_agi_1_eval,strict
604001fa,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
60a26a3e,13,11,7,3,0.5384615384615384,0.2727272727272727,0.26573426573426573,1.0304040386415758,0,0,0,arc_agi_1_eval,strict
60c09cac,13,11,13,5,1.0,0.45454545454545453,0.5454545454545454,3.462890950667496,0,0,0,arc_agi_1_eval,strict
626c0bcc,13,11,2,1,0.15384615384615385,0.09090909090909091,0.06293706293706294,0.4198538455602643,0,0,0,arc_agi_1_eval,strict
62ab2642,13,11,3,0,0.23076923076923078,0.0,0.23076923076923078,2.0368819272610397,0,0,1,arc_agi_1_eval,strict
62b74c02,13,11,13,9,1.0,0.8181818181818182,0.18181818181818177,1.9608357992719898,0,0,0,arc_agi_1_eval,strict
639f5a19,13,11,6,2,0.46153846153846156,0.18181818181818182,0.27972027972027974,1.1919002230916667,0,0,0,arc_agi_1_eval,strict
642248e4,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
642d658d,13,11,12,5,0.9230769230769231,0.45454545454545453,0.4685314685314686,2.287317620863258,0,0,0,arc_agi_1_eval,strict
64a7c07e,13,11,11,3,0.8461538461538461,0.2727272727272727,0.5734265734265734,2.4133594984959514,0,0,0,arc_agi_1_eval,strict
66e6c45b,13,11,13,11,1.0,1.0,0.0,0.160342650075179,0,0,0,arc_agi_1_eval,strict
66f2d22f,13,11,11,2,0.8461538461538461,0.18181818181818182,0.6643356643356644,2.861057370227389,0,0,0,arc_agi_1_eval,strict
67636eac,13,11,9,3,0.6923076923076923,0.2727272727272727,0.4195804195804196,1.6345175968311239,0,0,0,arc_agi_1_eval,strict
67b4a34d,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
67c52801,13,11,7,2,0.5384615384615384,0.18181818181818182,0.3566433566433566,1.4781019103730133,0,0,0,arc_agi_1_eval,strict
68b67ca3,13,11,13,10,1.0,0.9090909090909091,0.09090909090909094,1.3499267169490163,0,0,0,arc_agi_1_eval,strict
692cd3b6,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
695367ec,13,11,11,2,0.8461538461538461,0.18181818181818182,0.6643356643356644,2.861057370227389,0,0,0,arc_agi_1_eval,strict
696d4842,13,11,2,1,0.15384615384615385,0.09090909090909091,0.06293706293706294,0.4198538455602643,0,0,0,arc_agi_1_eval,strict
69889d6e,13,11,6,1,0.46153846153846156,0.09090909090909091,0.3706293706293706,1.8028093054146401,0,0,0,arc_agi_1_eval,strict
6a11f6da,13,11,10,2,0.7692307692307693,0.18181818181818182,0.5874125874125875,2.4336133554004498,0,0,0,arc_agi_1_eval,strict
6ad5bdfd,13,11,4,1,0.3076923076923077,0.09090909090909091,0.2167832167832168,1.1986957472250923,0,0,0,arc_agi_1_eval,strict
6df30ad6,13,11,9,4,0.6923076923076923,0.36363636363636365,0.32867132867132864,1.258040025596212,0,0,0,arc_agi_1_eval,strict
6ea4a07e,13,11,13,8,1.0,0.7272727272727273,0.2727272727272727,2.4085336710034264,0,0,0,arc_agi_1_eval,strict
6f473927,13,11,12,3,0.9230769230769231,0.2727272727272727,0.6503496503496504,3.007566731200994,0,0,0,arc_agi_1_eval,strict
7039b2d7,13,11,13,5,1.0,0.45454545454545453,0.5454545454545454,3.462890950667496,0,0,0,arc_agi_1_eval,strict
705a3229,13,11,10,2,0.7692307692307693,0.18181818181818182,0.5874125874125875,2.4336133554004498,0,0,0,arc_agi_1_eval,strict
712bf12e,13,11,0,1,0.0,0.09090909090909091,-0.09090909090909091,-1.3499267169490157,0,1,0,arc_agi_1_eval,strict
72207abc,13,11,7,8,0.5384615384615384,0.7272727272727273,-0.18881118881118886,-0.7442023513602297,0,0,0,arc_agi_1_eval,strict
72a961c9,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
73182012,13,11,13,4,1.0,0.36363636363636365,0.6363636363636364,3.8066624897703205,0,0,0,arc_agi_1_eval,strict
73c3b0d8,13,11,5,2,0.38461538461538464,0.18181818181818182,0.2027972027972028,0.8996829954744943,0,0,0,arc_agi_1_eval,strict
73ccf9c2,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
759f3fd3,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
762cd429,13,11,11,6,0.8461538461538461,0.5454545454545454,0.30069930069930073,1.3590022188318829,0,0,0,arc_agi_1_eval,strict
770cc55f,13,11,10,3,0.7692307692307693,0.2727272727272727,0.49650349650349657,1.9859154836690123,0,0,0,arc_agi_1_eval,strict
782b5218,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
79369cc6,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
7953d61e,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
79fb03f4,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
7bb29440,13,11,3,0,0.23076923076923078,0.0,0.23076923076923078,2.0368819272610397,0,0,1,arc_agi_1_eval,strict
7c8af763,13,11,5,3,0.38461538461538464,0.2727272727272727,0.11188811188811193,0.45198512374305694,0,0,0,arc_agi_1_eval,strict
7c9b52a0,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
7d18a6fb,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
7d1f7ee8,13,11,10,2,0.7692307692307693,0.18181818181818182,0.5874125874125875,2.4336133554004498,0,0,0,arc_agi_1_eval,strict
7d419a02,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
7e02026e,13,11,4,1,0.3076923076923077,0.09090909090909091,0.2167832167832168,1.1986957472250923,0,0,0,arc_agi_1_eval,strict
7ee1c6ea,13,11,11,2,0.8461538461538461,0.18181818181818182,0.6643356643356644,2.861057370227389,0,0,0,arc_agi_1_eval,strict
817e6c09,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
81c0276b,13,11,10,2,0.7692307692307693,0.18181818181818182,0.5874125874125875,2.4336133554004498,0,0,0,arc_agi_1_eval,strict
833dafe3,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
845d6e51,13,11,3,1,0.23076923076923078,0.09090909090909091,0.13986013986013987,0.8472978603872037,0,0,0,arc_agi_1_eval,strict
84db8fc4,13,11,5,2,0.38461538461538464,0.18181818181818182,0.2027972027972028,0.8996829954744943,0,0,0,arc_agi_1_eval,strict
84f2aca1,13,11,13,6,1.0,0.5454545454545454,0.4545454545454546,3.1287827813411635,0,0,0,arc_agi_1_eval,strict
8597cfd7,13,11,10,5,0.7692307692307693,0.45454545454545453,0.31468531468531474,1.265666373331276,0,0,0,arc_agi_1_eval,strict
85b81ff1,13,11,2,2,0.15384615384615385,0.18181818181818182,-0.02797202797202797,-0.1910552367627092,0,0,0,arc_agi_1_eval,strict
85fa5666,13,11,5,2,0.38461538461538464,0.18181818181818182,0.2027972027972028,0.8996829954744943,0,0,0,arc_agi_1_eval,strict
8719f442,13,11,3,1,0.23076923076923078,0.09090909090909091,0.13986013986013987,0.8472978603872037,0,0,0,arc_agi_1_eval,strict
88207623,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
891232d6,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
896d5239,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
8a371977,13,11,13,3,1.0,0.2727272727272727,0.7272727272727273,4.183140061005232,0,0,0,arc_agi_1_eval,strict
8b28cd80,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
8ba14f53,13,11,1,2,0.07692307692307693,0.18181818181818182,-0.1048951048951049,-0.785262469467751,0,0,0,arc_agi_1_eval,strict
8cb8642d,13,11,3,0,0.23076923076923078,0.0,0.23076923076923078,2.0368819272610397,0,0,1,arc_agi_1_eval,strict
8dae5dfc,13,11,9,4,0.6923076923076923,0.36363636363636365,0.32867132867132864,1.258040025596212,0,0,0,arc_agi_1_eval,strict
8e2edd66,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
8ee62060,13,11,9,8,0.6923076923076923,0.7272727272727273,-0.034965034965035,-0.14008879317068157,0,0,0,arc_agi_1_eval,strict
8fbca751,13,11,3,1,0.23076923076923078,0.09090909090909091,0.13986013986013987,0.8472978603872037,0,0,0,arc_agi_1_eval,strict
90347967,13,11,2,1,0.15384615384615385,0.09090909090909091,0.06293706293706294,0.4198538455602643,0,0,0,arc_agi_1_eval,strict
903d1b4a,13,11,10,4,0.7692307692307693,0.36363636363636365,0.4055944055944056,1.6094379124341005,0,0,0,arc_agi_1_eval,strict
9110e3c5,13,11,10,6,0.7692307692307693,0.5454545454545454,0.22377622377622386,0.9315582040049437,0,0,0,arc_agi_1_eval,strict
917bccba,13,11,12,5,0.9230769230769231,0.45454545454545453,0.4685314685314686,2.287317620863258,0,0,0,arc_agi_1_eval,strict
929ab4e9,13,11,1,2,0.07692307692307693,0.18181818181818182,-0.1048951048951049,-0.785262469467751,0,0,0,arc_agi_1_eval,strict
92e50de0,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
9356391f,13,11,6,1,0.46153846153846156,0.09090909090909091,0.3706293706293706,1.8028093054146401,0,0,0,arc_agi_1_eval,strict
93b4f4b3,13,11,5,2,0.38461538461538464,0.18181818181818182,0.2027972027972028,0.8996829954744943,0,0,0,arc_agi_1_eval,strict
93c31fbe,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
94133066,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
94414823,13,11,10,3,0.7692307692307693,0.2727272727272727,0.49650349650349657,1.9859154836690123,0,0,0,arc_agi_1_eval,strict
94be5b80,13,11,10,2,0.7692307692307693,0.18181818181818182,0.5874125874125875,2.4336133554004498,0,0,0,arc_agi_1_eval,strict
95a58926,13,11,9,4,0.6923076923076923,0.36363636363636365,0.32867132867132864,1.258040025596212,0,0,0,arc_agi_1_eval,strict
963f59bc,13,11,7,2,0.5384615384615384,0.18181818181818182,0.3566433566433566,1.4781019103730133,0,0,0,arc_agi_1_eval,strict
96a8c0cd,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
97239e3d,13,11,4,1,0.3076923076923077,0.09090909090909091,0.2167832167832168,1.1986957472250923,0,0,0,arc_agi_1_eval,strict
9772c176,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
981571dc,13,11,5,2,0.38461538461538464,0.18181818181818182,0.2027972027972028,0.8996829954744943,0,0,0,arc_agi_1_eval,strict
992798f6,13,11,9,1,0.6923076923076923,0.09090909090909091,0.6013986013986014,2.6931245508855346,0,0,0,arc_agi_1_eval,strict
99306f82,13,11,10,3,0.7692307692307693,0.2727272727272727,0.49650349650349657,1.9859154836690123,0,0,0,arc_agi_1_eval,strict
9a4bb226,13,11,11,3,0.8461538461538461,0.2727272727272727,0.5734265734265734,2.4133594984959514,0,0,0,arc_agi_1_eval,strict
9b2a60aa,13,11,2,2,0.15384615384615385,0.18181818181818182,-0.02797202797202797,-0.1910552367627092,0,0,0,arc_agi_1_eval,strict
9b365c51,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
9b4c17c4,13,11,10,3,0.7692307692307693,0.2727272727272727,0.49650349650349657,1.9859154836690123,0,0,0,arc_agi_1_eval,strict
9bebae7a,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
9c1e755f,13,11,10,6,0.7692307692307693,0.5454545454545454,0.22377622377622386,0.9315582040049437,0,0,0,arc_agi_1_eval,strict
9c56f360,13,11,9,3,0.6923076923076923,0.2727272727272727,0.4195804195804196,1.6345175968311239,0,0,0,arc_agi_1_eval,strict
9caba7c3,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
9ddd00f0,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
9def23fe,13,11,2,2,0.15384615384615385,0.18181818181818182,-0.02797202797202797,-0.1910552367627092,0,0,0,arc_agi_1_eval,strict
9f27f097,13,11,11,2,0.8461538461538461,0.18181818181818182,0.6643356643356644,2.861057370227389,0,0,0,arc_agi_1_eval,strict
a04b2602,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
a096bf4d,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
a3f84088,13,11,4,3,0.3076923076923077,0.2727272727272727,0.034965034965035,0.14008879317068157,0,0,0,arc_agi_1_eval,strict
a406ac07,13,11,13,7,1.0,0.6363636363636364,0.36363636363636365,2.7850112422383386,0,0,0,arc_agi_1_eval,strict
a57f2f04,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
a59b95c0,13,11,13,6,1.0,0.5454545454545454,0.4545454545454546,3.1287827813411635,0,0,0,arc_agi_1_eval,strict
a680ac02,13,11,10,2,0.7692307692307693,0.18181818181818182,0.5874125874125875,2.4336133554004498,0,0,0,arc_agi_1_eval,strict
a8610ef7,13,11,0,2,0.0,0.18181818181818182,-0.18181818181818182,-1.9608357992719891,0,1,0,arc_agi_1_eval,strict
a934301b,13,11,3,3,0.23076923076923078,0.2727272727272727,-0.041958041958041925,-0.21130909366720718,0,0,0,arc_agi_1_eval,strict
aa18de87,13,11,12,7,0.9230769230769231,0.6363636363636364,0.2867132867132868,1.6094379124341007,0,0,0,arc_agi_1_eval,strict
aa300dc3,13,11,10,3,0.7692307692307693,0.2727272727272727,0.49650349650349657,1.9859154836690123,0,0,0,arc_agi_1_eval,strict
aa4ec2a5,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
aab50785,13,11,12,3,0.9230769230769231,0.2727272727272727,0.6503496503496504,3.007566731200994,0,0,0,arc_agi_1_eval,strict
ac0c5833,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
ac2e8ecf,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
ac3e2b04,13,11,3,1,0.23076923076923078,0.09090909090909091,0.13986013986013987,0.8472978603872037,0,0,0,arc_agi_1_eval,strict
ac605cbb,13,11,7,2,0.5384615384615384,0.18181818181818182,0.3566433566433566,1.4781019103730133,0,0,0,arc_agi_1_eval,strict
ad7e01d0,13,11,10,2,0.7692307692307693,0.18181818181818182,0.5874125874125875,2.4336133554004498,0,0,0,arc_agi_1_eval,strict
ae58858e,13,11,10,3,0.7692307692307693,0.2727272727272727,0.49650349650349657,1.9859154836690123,0,0,0,arc_agi_1_eval,strict
aee291af,13,11,5,2,0.38461538461538464,0.18181818181818182,0.2027972027972028,0.8996829954744943,0,0,0,arc_agi_1_eval,strict
af22c60d,13,11,12,5,0.9230769230769231,0.45454545454545453,0.4685314685314686,2.287317620863258,0,0,0,arc_agi_1_eval,strict
af24b4cc,13,11,13,9,1.0,0.8181818181818182,0.18181818181818177,1.9608357992719898,0,0,0,arc_agi_1_eval,strict
b0722778,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
b0f4d537,13,11,3,1,0.23076923076923078,0.09090909090909091,0.13986013986013987,0.8472978603872037,0,0,0,arc_agi_1_eval,strict
b15fca0b,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
b1fc8b8e,13,11,6,3,0.46153846153846156,0.2727272727272727,0.18881118881118886,0.7442023513602293,0,0,0,arc_agi_1_eval,strict
b20f7c8b,13,11,1,0,0.07692307692307693,0.0,0.07692307692307693,1.0152306797290587,0,0,1,arc_agi_1_eval,strict
b457fec5,13,11,0,1,0.0,0.09090909090909091,-0.09090909090909091,-1.3499267169490157,0,1,0,arc_agi_1_eval,strict
b4a43f3b,13,11,4,2,0.3076923076923077,0.18181818181818182,0.1258741258741259,0.587786664902119,0,0,0,arc_agi_1_eval,strict
b7999b51,13,11,4,1,0.3076923076923077,0.09090909090909091,0.2167832167832168,1.1986957472250923,0,0,0,arc_agi_1_eval,strict
b7cb93ac,13,11,2,3,0.15384615384615385,0.2727272727272727,-0.11888111888111885,-0.6387531084941466,0,0,0,arc_agi_1_eval,strict
b7f8a4d8,13,11,4,1,0.3076923076923077,0.09090909090909091,0.2167832167832168,1.1986957472250923,0,0,0,arc_agi_1_eval,strict
b7fb29bc,13,11,7,2,0.5384615384615384,0.18181818181818182,0.3566433566433566,1.4781019103730133,0,0,0,arc_agi_1_eval,strict
b942fd60,13,11,2,0,0.15384615384615385,0.0,0.15384615384615385,1.6094379124341005,0,0,1,arc_agi_1_eval,strict
b9630600,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
ba9d41b8,13,11,5,1,0.38461538461538464,0.09090909090909091,0.29370629370629375,1.5105920777974677,0,0,0,arc_agi_1_eval,strict
baf41dbf,13,11,2,2,0.15384615384615385,0.18181818181818182,-0.02797202797202797,-0.1910552367627092,0,0,0,arc_agi_1_eval,strict
bb52a14b,13,11,5,0,0.38461538461538464,0.0,0.38461538461538464,2.700176144671304,0,0,1,arc_agi_1_eval,strict
bbb1b8b6,13,11,6,2,0.46153846153846156,0.18181818181818182,0.27972027972027974,1.1919002230916667,0,0,0,arc_agi_1_eval,strict
bc4146bd,13,11,12,6,0.9230769230769231,0.5454545454545454,0.3776223776223777,1.9532094515369254,0,0,0,arc_agi_1_eval,strict
bcb3040b,13,11,8,3,0.6153846153846154,0.2727272727272727,0.3426573426573427,1.322621266258748,0,0,0,arc_agi_1_eval,strict
bd14c3bf,13,11,1,1,0.07692307692307693,0.09090909090909091,-0.013986013986013984,-0.17435338714477755,0,0,0,arc_agi_1_eval,strict
be03b35f,13,11,8,4,0.6153846153846154,0.36363636363636365,0.2517482517482518,0.9461436950238361,0,0,0,arc_agi_1_eval,strict
bf32578f,13,11,2,1,0.15384615384615385,0.09090909090909091,0.06293706293706294,0.4198538455602643,0,0,0,arc_agi_1_eval,strict
bf699163,13,11,7,1,0.5384615384615384,0.09090909090909091,0.4475524475524475,2.089010992695987,0,0,0,arc_agi_1_eval,strict
bf89d739,13,11,8,2,0.6153846153846154,0.18181818181818182,0.4335664335664336,1.7703191379901853,0,0,0,arc_agi_1_eval,strict
c074846d,13,11,9,2,0.6923076923076923,0.18181818181818182,0.5104895104895104,2.0822154685625613,0,0,0,arc_agi_1_eval,strict
c1990cce,13,11,2,3,0.15384615384615385,0.2727272727272727,-0.11888111888111885,-0.6387531084941466,0,0,0,arc_agi_1_eval,strict
c3202e5a,13,11,3,1,0.23076923076923078,0.09090909090909091,0.13986013986013987,0.8472978603872037,0,0,0,arc_agi_1_eval,strict
c35c1b4c,13,11,2,1,0.15384615384615385,0.09090909090909091,0.06293706293706294,0.4198538455602643,0,0,0,arc_agi_1_eval,strict
c48954c1,13,11,11,4,0.8461538461538461,0.36363636363636365,0.4825174825174825,2.0368819272610397,0,0,0,arc_agi_1_eval,strict
c62e2108,13,11,2,1,0.15384615384615385,0.09090909090909091,0.06293706293706294,0.4198538455602643,0,0,0,arc_agi_1_eval,strict
c64f1187,13,11,5,2,0.38461538461538464,0.18181818181818182,0.2027972027972028,0.8996829954744943,0,0,0,arc_agi_1_eval,strict
c658a4bd,13,11,5,1,0.38461538461538464,0.09090909090909091,0.29370629370629375,1.5105920777974677,0,0,0,arc_agi_1_eval,strict
c663677b,13,11,12,8,0.9230769230769231,0.7272727272727273,0.19580419580419584,1.2329603411991885,0,0,0,arc_agi_1_eval,strict
c6e1b8da,13,11,0,0,0.0,0.0,0.0,-0.16034265007517945,1,1,1,arc_agi_1_eval,strict
c7d4e6ad,13,11,13,9,1.0,0.8181818181818182,0.18181818181818177,1.9608357992719898,0,0,0,arc_agi_1_eval,strict
c87289bb,13,11,3,2,0.23076923076923078,0.18181818181818182,0.04895104895104896,0.2363887780642302,0,0,0,arc_agi_1_eval,strict
c8b7cc0f,13,11,8,3,0.6153846153846154,0.2727272727272727,0.3426573426573427,1.322621266258748,0,0,0,arc_agi_1_eval,strict
c92b942c,13,11,3,1,0.23076923076923078,0.09090909090909091,0.13986013986013987,0.8472978603872037,0,0,0,arc_agi_1_eval,strict
c97c0139,13,11,5,2,0.38461538461538464,0.18181818181818182,0.2027972027972028,0.8996829954744943,0,0,0,arc_agi_1_eval,strict
ca8de6ea,13,11,12,7,0.9230769230769231,0.6363636363636364,0.2867132867132868,1.6094379124341007,0,0,0,arc_agi_1_eval,strict
ca8f78db,13,11,12,6,0.9230769230769231,0.5454545454545454,0.3776223776223777,1.9532094515369254,0,0,0,arc_agi_1_eval,strict
cad67732,13,11,4,5,0.3076923076923077,0.45454545454545453,-0.14685314685314682,-0.5801603171670546,0,0,0,arc_agi_1_eval,strict
cb227835,13,11,6,2,0.46153846153846156,0.18181818181818182,0.27972027972027974,1.1919002230916667,0,0,0,arc_agi_1_eval,strict
ccd554ac,13,11,13,6,1.0,0.5454545454545454,0.4545454545454546,3.1287827813411635,0,0,0,arc_agi_1_eval,strict
cd3c21df,13,11,12,3,0.9230769230769231,0.2727272727272727,0.6503496503496504,3.007566731200994,0,0,0,arc_agi_1_eval,strict
ce039d91,13,11,2,2,0.15384615384615385,0.18181818181818182,-0.02797202797202797,-0.1910552367627092,0,0,0,arc_agi_1_eval,strict
ce8d95cc,13,11,11,8,0.8461538461538461,0.7272727272727273,0.11888111888111885,0.638753108494146,0,0,0,arc_agi_1_eval,strict
