complexity_metric,target_metric,target_label,n,nonzero_count,pearson_r,spearman_rho
prim_vfrontier_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,1,1,,
prim_vfrontier_count,icecuber_failure,IceCuber failure rate,1,1,,
prim_hperiod_count,human_difficulty_complete,Human latent difficulty (complete participants),6,6,,
prim_hperiod_count,gpt_failure,GPT-4o failure rate,6,6,,
prim_hperiod_count,claude_failure,Claude 3.5 Sonnet failure rate,6,6,,
prim_hperiod_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,6,6,,
prim_hperiod_count,icecuber_failure,IceCuber failure rate,6,6,,
prim_multiply_count,human_difficulty_complete,Human latent difficulty (complete participants),16,16,0.05686892383454887,0.04099600308453939
prim_multiply_count,gpt_failure,GPT-4o failure rate,16,16,0.14285714285714288,0.14285714285714288
prim_multiply_count,claude_failure,Claude 3.5 Sonnet failure rate,16,16,0.14285714285714288,0.14285714285714288
prim_multiply_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,16,16,0.1428571428571429,0.14285714285714288
prim_multiply_count,icecuber_failure,IceCuber failure rate,16,16,0.21821789023599242,0.21821789023599242
prim_lowermost_count,human_difficulty_complete,Human latent difficulty (complete participants),2,2,,
prim_lowermost_count,gpt_failure,GPT-4o failure rate,2,2,,
prim_lowermost_count,claude_failure,Claude 3.5 Sonnet failure rate,2,2,,
prim_lowermost_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,2,2,,
prim_lowermost_count,icecuber_failure,IceCuber failure rate,2,2,,
prim_toobject_count,human_difficulty_complete,Human latent difficulty (complete participants),10,10,0.28258886167169195,0.40618119722996154
prim_toobject_count,gpt_failure,GPT-4o failure rate,10,10,0.16666666666666669,0.16666666666666666
prim_toobject_count,claude_failure,Claude 3.5 Sonnet failure rate,10,10,0.16666666666666669,0.16666666666666666
prim_toobject_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,10,10,0.16666666666666669,0.16666666666666666
prim_toobject_count,icecuber_failure,IceCuber failure rate,10,10,0.2721655269759088,0.2721655269759087
prim_double_count,human_difficulty_complete,Human latent difficulty (complete participants),8,8,-0.31011618213394687,-0.4123930494211612
prim_double_count,gpt_failure,GPT-4o failure rate,8,8,0.14285714285714285,0.14285714285714285
prim_double_count,claude_failure,Claude 3.5 Sonnet failure rate,8,8,0.2182178902359924,0.21821789023599236
prim_double_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,8,8,0.20365326999063915,0.21597969886241555
prim_double_count,icecuber_failure,IceCuber failure rate,8,8,0.3779644730092272,0.37796447300922714
prim_vline_count,human_difficulty_complete,Human latent difficulty (complete participants),2,2,,
prim_vline_count,gpt_failure,GPT-4o failure rate,2,2,,
prim_vline_count,claude_failure,Claude 3.5 Sonnet failure rate,2,2,,
prim_vline_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,2,2,,
prim_vline_count,icecuber_failure,IceCuber failure rate,2,2,,
prim_invert_count,human_difficulty_complete,Human latent difficulty (complete participants),7,7,,
prim_invert_count,gpt_failure,GPT-4o failure rate,7,7,,
prim_invert_count,claude_failure,Claude 3.5 Sonnet failure rate,7,7,,
prim_invert_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,7,7,,
prim_invert_count,icecuber_failure,IceCuber failure rate,7,7,,
prim_crement_count,human_difficulty_complete,Human latent difficulty (complete participants),2,2,,
prim_crement_count,gpt_failure,GPT-4o failure rate,2,2,,
prim_crement_count,claude_failure,Claude 3.5 Sonnet failure rate,2,2,,
prim_crement_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,2,2,,
prim_crement_count,icecuber_failure,IceCuber failure rate,2,2,,
prim_leftmost_count,human_difficulty_complete,Human latent difficulty (complete participants),7,7,-0.6479271846909122,-0.790569415042095
prim_leftmost_count,gpt_failure,GPT-4o failure rate,7,7,-0.6454972243679027,-0.6454972243679028
prim_leftmost_count,claude_failure,Claude 3.5 Sonnet failure rate,7,7,-0.29999999999999993,-0.30000000000000004
prim_leftmost_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,7,7,-0.49613893835683376,-0.39440531887330776
prim_leftmost_count,icecuber_failure,IceCuber failure rate,7,7,-0.09128709291752767,-0.09128709291752768
prim_toivec_count,human_difficulty_complete,Human latent difficulty (complete participants),11,11,-0.08745537899562388,-0.10000000000000002
prim_toivec_count,gpt_failure,GPT-4o failure rate,11,11,0.23904572186687875,0.23904572186687875
prim_toivec_count,claude_failure,Claude 3.5 Sonnet failure rate,11,11,0.23904572186687875,0.23904572186687875
prim_toivec_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,11,11,0.23904572186687872,0.23904572186687875
prim_toivec_count,icecuber_failure,IceCuber failure rate,11,11,0.1936491673103709,0.19364916731037088
prim_uppermost_count,human_difficulty_complete,Human latent difficulty (complete participants),4,4,-0.8098187029631629,-0.7745966692414834
prim_uppermost_count,gpt_failure,GPT-4o failure rate,4,4,-1.0,-1.0
prim_uppermost_count,claude_failure,Claude 3.5 Sonnet failure rate,4,4,-1.0,-1.0
prim_uppermost_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,4,4,-0.9999999999999999,-1.0
prim_uppermost_count,icecuber_failure,IceCuber failure rate,4,4,-0.5773502691896257,-0.5773502691896257
prim_positive_count,human_difficulty_complete,Human latent difficulty (complete participants),1,1,,
prim_positive_count,gpt_failure,GPT-4o failure rate,1,1,,
prim_positive_count,claude_failure,Claude 3.5 Sonnet failure rate,1,1,,
prim_positive_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,1,1,,
prim_positive_count,icecuber_failure,IceCuber failure rate,1,1,,
prim_outbox_count,human_difficulty_complete,Human latent difficulty (complete participants),2,2,,
prim_outbox_count,gpt_failure,GPT-4o failure rate,2,2,,
prim_outbox_count,claude_failure,Claude 3.5 Sonnet failure rate,2,2,,
prim_outbox_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,2,2,,
prim_outbox_count,icecuber_failure,IceCuber failure rate,2,2,,
prim_llcorner_count,human_difficulty_complete,Human latent difficulty (complete participants),3,3,,
prim_llcorner_count,gpt_failure,GPT-4o failure rate,3,3,,
prim_llcorner_count,claude_failure,Claude 3.5 Sonnet failure rate,3,3,,
prim_llcorner_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,3,3,,
prim_llcorner_count,icecuber_failure,IceCuber failure rate,3,3,,
prim_maximum_count,human_difficulty_complete,Human latent difficulty (complete participants),2,2,,
prim_maximum_count,gpt_failure,GPT-4o failure rate,2,2,,
prim_maximum_count,claude_failure,Claude 3.5 Sonnet failure rate,2,2,,
prim_maximum_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,2,2,,
prim_maximum_count,icecuber_failure,IceCuber failure rate,2,2,,
prim_minimum_count,human_difficulty_complete,Human latent difficulty (complete participants),1,1,,
prim_minimum_count,gpt_failure,GPT-4o failure rate,1,1,,
prim_minimum_count,claude_failure,Claude 3.5 Sonnet failure rate,1,1,,
prim_minimum_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,1,1,,
prim_minimum_count,icecuber_failure,IceCuber failure rate,1,1,,
prim_vperiod_count,human_difficulty_complete,Human latent difficulty (complete participants),5,5,,
prim_vperiod_count,gpt_failure,GPT-4o failure rate,5,5,,
prim_vperiod_count,claude_failure,Claude 3.5 Sonnet failure rate,5,5,,
prim_vperiod_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,5,5,,
prim_vperiod_count,icecuber_failure,IceCuber failure rate,5,5,,
prim_vmatching_count,human_difficulty_complete,Human latent difficulty (complete participants),1,1,,
prim_vmatching_count,gpt_failure,GPT-4o failure rate,1,1,,
prim_vmatching_count,claude_failure,Claude 3.5 Sonnet failure rate,1,1,,
prim_vmatching_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,1,1,,
prim_vmatching_count,icecuber_failure,IceCuber failure rate,1,1,,
prim_even_count,human_difficulty_complete,Human latent difficulty (complete participants),2,2,,
prim_even_count,gpt_failure,GPT-4o failure rate,2,2,,
prim_even_count,claude_failure,Claude 3.5 Sonnet failure rate,2,2,,
prim_even_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,2,2,,
prim_even_count,icecuber_failure,IceCuber failure rate,2,2,,
prim_rightmost_count,human_difficulty_complete,Human latent difficulty (complete participants),1,1,,
prim_rightmost_count,gpt_failure,GPT-4o failure rate,1,1,,
prim_rightmost_count,claude_failure,Claude 3.5 Sonnet failure rate,1,1,,
prim_rightmost_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,1,1,,
prim_rightmost_count,icecuber_failure,IceCuber failure rate,1,1,,
prim_rapply_count,human_difficulty_complete,Human latent difficulty (complete participants),3,3,,
prim_rapply_count,gpt_failure,GPT-4o failure rate,3,3,,
prim_rapply_count,claude_failure,Claude 3.5 Sonnet failure rate,3,3,,
prim_rapply_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,3,3,,
prim_rapply_count,icecuber_failure,IceCuber failure rate,3,3,,
prim_hline_count,human_difficulty_complete,Human latent difficulty (complete participants),1,1,,
prim_hline_count,gpt_failure,GPT-4o failure rate,1,1,,
prim_hline_count,claude_failure,Claude 3.5 Sonnet failure rate,1,1,,
prim_hline_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,1,1,,
prim_hline_count,icecuber_failure,IceCuber failure rate,1,1,,
prim_corners_count,human_difficulty_complete,Human latent difficulty (complete participants),2,2,,
prim_corners_count,gpt_failure,GPT-4o failure rate,2,2,,
prim_corners_count,claude_failure,Claude 3.5 Sonnet failure rate,2,2,,
prim_corners_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,2,2,,
prim_corners_count,icecuber_failure,IceCuber failure rate,2,2,,
prim_flip_count,human_difficulty_complete,Human latent difficulty (complete participants),1,1,,
prim_flip_count,gpt_failure,GPT-4o failure rate,1,1,,
prim_flip_count,claude_failure,Claude 3.5 Sonnet failure rate,1,1,,
prim_flip_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,1,1,,
prim_flip_count,icecuber_failure,IceCuber failure rate,1,1,,
prim_centerofmass_count,human_difficulty_complete,Human latent difficulty (complete participants),1,1,,
prim_centerofmass_count,gpt_failure,GPT-4o failure rate,1,1,,
prim_centerofmass_count,claude_failure,Claude 3.5 Sonnet failure rate,1,1,,
prim_centerofmass_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,1,1,,
prim_centerofmass_count,icecuber_failure,IceCuber failure rate,1,1,,
prim_both_count,human_difficulty_complete,Human latent difficulty (complete participants),2,2,,
prim_both_count,gpt_failure,GPT-4o failure rate,2,2,,
prim_both_count,claude_failure,Claude 3.5 Sonnet failure rate,2,2,,
prim_both_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,2,2,,
prim_both_count,icecuber_failure,IceCuber failure rate,2,2,,
train_pairs,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.2361243104223998,0.292588429504406
train_pairs,gpt_failure,GPT-4o failure rate,391,391,0.03307541516846139,0.0424809871343596
train_pairs,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.06754806939148067,0.0993737568628302
train_pairs,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.057164686545557744,0.09110453031361271
train_pairs,icecuber_failure,IceCuber failure rate,391,391,-0.026575478642272922,-0.037811508552615926
test_pairs,human_difficulty_complete,Human latent difficulty (complete participants),391,391,-0.026766130351573693,-0.04111021907434455
test_pairs,gpt_failure,GPT-4o failure rate,391,391,-0.10620833575843493,-0.10715270376910258
test_pairs,claude_failure,Claude 3.5 Sonnet failure rate,391,391,-0.026081557920603064,-0.020179075344928177
test_pairs,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,-0.07041911930707855,-0.06860306570577554
test_pairs,icecuber_failure,IceCuber failure rate,391,391,0.05118805917625242,0.03380620054052253
example_count,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.20517819713498528,0.2769857256258529
example_count,gpt_failure,GPT-4o failure rate,391,391,0.00783740182887561,0.028377670545633234
example_count,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.0549364242091605,0.09344423981234137
example_count,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.03662820792488133,0.08161532923302856
example_count,icecuber_failure,IceCuber failure rate,391,391,-0.013263988465545891,-0.030158028141549085
elapsed_ms_total,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.0429738417765202,0.11515918559656553
elapsed_ms_total,gpt_failure,GPT-4o failure rate,391,391,0.027943956208542675,0.3333299028675331
elapsed_ms_total,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.03661591500948356,0.25133121538209413
elapsed_ms_total,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.036169228510708494,0.30340144185437745
elapsed_ms_total,icecuber_failure,IceCuber failure rate,391,391,0.055930398001260435,0.24848507161046204
elapsed_ms_per_example,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.04248453502262217,0.07981667983999696
elapsed_ms_per_example,gpt_failure,GPT-4o failure rate,391,391,0.027770225724727236,0.33144825311380893
elapsed_ms_per_example,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.0363377862583046,0.23910162985949032
elapsed_ms_per_example,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.03591442776569785,0.2942004934623812
elapsed_ms_per_example,icecuber_failure,IceCuber failure rate,391,391,0.055387792382665335,0.2502304842038653
peak_memory_bytes,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.107782048968673,0.12518760012366154
peak_memory_bytes,gpt_failure,GPT-4o failure rate,391,391,-0.01037887181664019,0.3158896597118579
peak_memory_bytes,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.003300974334760557,0.21376017947638887
peak_memory_bytes,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,-0.003413069463675888,0.27177198743055414
peak_memory_bytes,icecuber_failure,IceCuber failure rate,391,391,0.03217665015162084,0.20074654016598498
current_memory_bytes,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.12124153451349254,0.16823425866505112
current_memory_bytes,gpt_failure,GPT-4o failure rate,391,391,0.12015516908867205,0.3016791336170595
current_memory_bytes,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.11600713303472127,0.2605707798960743
current_memory_bytes,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.13095428962970188,0.308953402821636
current_memory_bytes,icecuber_failure,IceCuber failure rate,391,391,0.148213306864007,0.23662976941789565
input_cells_total,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.17885134326857965,0.10292141484011227
input_cells_total,gpt_failure,GPT-4o failure rate,391,391,0.2391630851548111,0.3369608981671405
input_cells_total,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.21785650563187367,0.26654117853693676
input_cells_total,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.25292053316397345,0.31860292238450966
input_cells_total,icecuber_failure,IceCuber failure rate,391,391,0.17523172790430952,0.21200529389493455
output_cells_total,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.16415911920075837,0.057932196141845145
output_cells_total,gpt_failure,GPT-4o failure rate,391,391,0.1945930866564177,0.2462886541996815
output_cells_total,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.19822432540237528,0.21517418893648818
output_cells_total,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.2182185860530634,0.2568083180362404
output_cells_total,icecuber_failure,IceCuber failure rate,391,391,0.1986622097328944,0.2082012274266478
solver_opcode_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.2717107269011744,0.26557630252894776
solver_opcode_count_dynamic,gpt_failure,GPT-4o failure rate,391,391,0.2081298551533595,0.2745323734977372
solver_opcode_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.23603445818511884,0.2655806416827875
solver_opcode_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.2476412551198665,0.3034225179663874
solver_opcode_count_dynamic,icecuber_failure,IceCuber failure rate,391,391,0.3673677023832812,0.37670892722724036
dsl_opcode_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,0,,
dsl_opcode_count_dynamic,gpt_failure,GPT-4o failure rate,391,0,,
dsl_opcode_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,0,,
dsl_opcode_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,0,,
dsl_opcode_count_dynamic,icecuber_failure,IceCuber failure rate,391,0,,
primitives_opcode_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,0,,
primitives_opcode_count_dynamic,gpt_failure,GPT-4o failure rate,391,0,,
primitives_opcode_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,0,,
primitives_opcode_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,0,,
primitives_opcode_count_dynamic,icecuber_failure,IceCuber failure rate,391,0,,
bundle_opcode_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.2717107269011744,0.26557630252894776
bundle_opcode_count_dynamic,gpt_failure,GPT-4o failure rate,391,391,0.2081298551533595,0.2745323734977372
bundle_opcode_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.23603445818511884,0.2655806416827875
bundle_opcode_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.2476412551198665,0.3034225179663874
bundle_opcode_count_dynamic,icecuber_failure,IceCuber failure rate,391,391,0.3673677023832812,0.37670892722724036
solver_branch_opcode_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,0,,
solver_branch_opcode_count_dynamic,gpt_failure,GPT-4o failure rate,391,0,,
solver_branch_opcode_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,0,,
solver_branch_opcode_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,0,,
solver_branch_opcode_count_dynamic,icecuber_failure,IceCuber failure rate,391,0,,
dsl_branch_opcode_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,0,,
dsl_branch_opcode_count_dynamic,gpt_failure,GPT-4o failure rate,391,0,,
dsl_branch_opcode_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,0,,
dsl_branch_opcode_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,0,,
dsl_branch_opcode_count_dynamic,icecuber_failure,IceCuber failure rate,391,0,,
primitives_branch_opcode_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,0,,
primitives_branch_opcode_count_dynamic,gpt_failure,GPT-4o failure rate,391,0,,
primitives_branch_opcode_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,0,,
primitives_branch_opcode_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,0,,
primitives_branch_opcode_count_dynamic,icecuber_failure,IceCuber failure rate,391,0,,
bundle_branch_opcode_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,0,,
bundle_branch_opcode_count_dynamic,gpt_failure,GPT-4o failure rate,391,0,,
bundle_branch_opcode_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,0,,
bundle_branch_opcode_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,0,,
bundle_branch_opcode_count_dynamic,icecuber_failure,IceCuber failure rate,391,0,,
solver_python_call_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.20517819713498528,0.2769857256258529
solver_python_call_count_dynamic,gpt_failure,GPT-4o failure rate,391,391,0.00783740182887561,0.028377670545633234
solver_python_call_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.0549364242091605,0.09344423981234137
solver_python_call_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.03662820792488133,0.08161532923302856
solver_python_call_count_dynamic,icecuber_failure,IceCuber failure rate,391,391,-0.013263988465545891,-0.030158028141549085
dsl_python_call_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.0421719244699852,0.13082304279534604
dsl_python_call_count_dynamic,gpt_failure,GPT-4o failure rate,391,391,0.027365350153877796,0.3149631540051357
dsl_python_call_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.03597390653320307,0.2447877200403358
dsl_python_call_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.03548918330020612,0.2914496968305702
dsl_python_call_count_dynamic,icecuber_failure,IceCuber failure rate,391,391,0.05511499188126474,0.23978079421994858
primitives_python_call_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,0,,
primitives_python_call_count_dynamic,gpt_failure,GPT-4o failure rate,391,0,,
primitives_python_call_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,0,,
primitives_python_call_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,0,,
primitives_python_call_count_dynamic,icecuber_failure,IceCuber failure rate,391,0,,
bundle_python_call_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.04217204493399218,0.13105726297423012
bundle_python_call_count_dynamic,gpt_failure,GPT-4o failure rate,391,391,0.027365354960651362,0.31493518054801806
bundle_python_call_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.03597393898415955,0.24476329784673712
bundle_python_call_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.03548920502819305,0.29142261663650953
bundle_python_call_count_dynamic,icecuber_failure,IceCuber failure rate,391,391,0.05511498455477299,0.23984888211021663
solver_distinct_function_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,391,,
solver_distinct_function_count_dynamic,gpt_failure,GPT-4o failure rate,391,391,,
solver_distinct_function_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,391,,
solver_distinct_function_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,,
solver_distinct_function_count_dynamic,icecuber_failure,IceCuber failure rate,391,391,,
dsl_distinct_function_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.12716402892988116,0.09597410522688254
dsl_distinct_function_count_dynamic,gpt_failure,GPT-4o failure rate,391,391,0.33622246362639213,0.33148091579446676
dsl_distinct_function_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.3173423563301625,0.3072706967231277
dsl_distinct_function_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.36212867855962133,0.35154539729111944
dsl_distinct_function_count_dynamic,icecuber_failure,IceCuber failure rate,391,391,0.3776336419657256,0.3559277236379594
primitives_distinct_function_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,0,,
primitives_distinct_function_count_dynamic,gpt_failure,GPT-4o failure rate,391,0,,
primitives_distinct_function_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,0,,
primitives_distinct_function_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,0,,
primitives_distinct_function_count_dynamic,icecuber_failure,IceCuber failure rate,391,0,,
bundle_distinct_function_count_dynamic,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.12716402892988116,0.09597410522688254
bundle_distinct_function_count_dynamic,gpt_failure,GPT-4o failure rate,391,391,0.33622246362639213,0.33148091579446676
bundle_distinct_function_count_dynamic,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.3173423563301625,0.3072706967231277
bundle_distinct_function_count_dynamic,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.36212867855962133,0.35154539729111944
bundle_distinct_function_count_dynamic,icecuber_failure,IceCuber failure rate,391,391,0.3776336419657256,0.3559277236379594
elapsed_ms_per_input_cell,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.05048480220833031,0.08529331465027484
elapsed_ms_per_input_cell,gpt_failure,GPT-4o failure rate,391,391,0.03491111824361129,0.13884765981644961
elapsed_ms_per_input_cell,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.043975687910973546,0.09906198640719605
elapsed_ms_per_input_cell,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.044137972318564804,0.11940031774316077
elapsed_ms_per_input_cell,icecuber_failure,IceCuber failure rate,391,391,0.0626377404634997,0.17087030485221258
elapsed_ms_per_output_cell,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.08619174760684264,0.10426551891659676
elapsed_ms_per_output_cell,gpt_failure,GPT-4o failure rate,391,391,0.019620737833012717,0.18597273529622357
elapsed_ms_per_output_cell,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.05034399887588277,0.1086201691629621
elapsed_ms_per_output_cell,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.040002253949309646,0.13998857435848444
elapsed_ms_per_output_cell,icecuber_failure,IceCuber failure rate,391,391,0.04824482404566763,0.11057380566053236
bundle_opcode_per_input_cell,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.15955581983638306,0.1009706050160111
bundle_opcode_per_input_cell,gpt_failure,GPT-4o failure rate,391,391,-0.10206734424993325,-0.10947202651428707
bundle_opcode_per_input_cell,claude_failure,Claude 3.5 Sonnet failure rate,391,391,-0.0544111940015207,-0.03847792077410168
bundle_opcode_per_input_cell,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,-0.08507369482209826,-0.06341658874663296
bundle_opcode_per_input_cell,icecuber_failure,IceCuber failure rate,391,391,0.0171854933621728,0.07135861388196417
bundle_opcode_per_output_cell,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.12954745418446273,0.1214293020146785
bundle_opcode_per_output_cell,gpt_failure,GPT-4o failure rate,391,391,-0.10355348443769187,-0.020669934178334532
bundle_opcode_per_output_cell,claude_failure,Claude 3.5 Sonnet failure rate,391,391,-0.057356722634144715,0.0019116417319275337
bundle_opcode_per_output_cell,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,-0.08758912541669593,-0.00951439976307651
bundle_opcode_per_output_cell,icecuber_failure,IceCuber failure rate,391,391,0.003868525787447516,0.0602513267661965
bundle_branch_opcode_per_input_cell,human_difficulty_complete,Human latent difficulty (complete participants),391,0,,
bundle_branch_opcode_per_input_cell,gpt_failure,GPT-4o failure rate,391,0,,
bundle_branch_opcode_per_input_cell,claude_failure,Claude 3.5 Sonnet failure rate,391,0,,
bundle_branch_opcode_per_input_cell,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,0,,
bundle_branch_opcode_per_input_cell,icecuber_failure,IceCuber failure rate,391,0,,
bundle_python_calls_per_example,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.041813945163010215,0.10035552250344325
bundle_python_calls_per_example,gpt_failure,GPT-4o failure rate,391,391,0.027229026553611254,0.3143175668068002
bundle_python_calls_per_example,claude_failure,Claude 3.5 Sonnet failure rate,391,391,0.035759702064168834,0.2344700343769556
bundle_python_calls_per_example,llm_pooled_difficulty,Pooled GPT+Claude smoothed difficulty,391,391,0.035291639832391176,0.2842385699375717
bundle_python_calls_per_example,icecuber_failure,IceCuber failure rate,391,391,0.05467707262540112,0.2367435602060086
peak_memory_per_input_cell,human_difficulty_complete,Human latent difficulty (complete participants),391,391,0.09575573569107759,0.042941256770266646
peak_memory_per_input_cell,gpt_failure,GPT-4o failure rate,391,391,-0.023928568127072045,-0.1396901820240737
