task_id,source_bytes_x,total_lines_x,comment_lines_x,comprehension_count_x,return_count_x,name_load_count_x,constant_count_x,assignment_node_count_x,max_line_length_x,mean_line_length_x,halstead_distinct_operators_x,halstead_distinct_operands_x,halstead_total_operators_x,halstead_total_operands_x,halstead_vocabulary_x,halstead_length_x,halstead_difficulty_x,source_line_count,assignment_count,temp_var_count,ast_call_count,named_call_count,closure_call_count,distinct_primitive_count,max_dependency_depth,max_fan_in,higher_order_count,object_op_count,selection_op_count,geometry_op_count,set_op_count,decision_op_count,direct_primitive_names,prim_vmirror_count,prim_hmirror_count,prim_dmirror_count,prim_rot180_count,prim_upscale_count,prim_hconcat_count,prim_replace_count,prim_crop_count,prim_switch_count,prim_rot270_count,prim_vconcat_count,prim_downscale_count,prim_tojvec_count,prim_canvas_count,prim_mostcolor_count,prim_first_count,prim_hsplit_count,prim_objects_count,prim_subgrid_count,prim_delta_count,prim_fill_count,prim_ofcolor_count,prim_move_count,prim_argmin_count,prim_partition_count,prim_argmax_count,prim_colorcount_count,prim_subtract_count,prim_leastcolor_count,prim_bottomhalf_count,prim_frontiers_count,prim_merge_count,prim_decrement_count,prim_numcolors_count,prim_mapply_count,prim_underfill_count,prim_branch_count,prim_portrait_count,prim_rbind_count,prim_vsplit_count,prim_equality_count,prim_compose_count,prim_extract_count,prim_fork_count,prim_cover_count,prim_sizefilter_count,prim_fgpartition_count,prim_paint_count,prim_apply_count,prim_colorfilter_count,prim_mfilter_count,prim_rot90_count,prim_trim_count,prim_color_count,prim_asindices_count,prim_lefthalf_count,prim_tophalf_count,prim_shape_count,prim_last_count,prim_palette_count,prim_compress_count,prim_valmin_count,prim_intersection_count,prim_shift_count,prim_cellwise_count,prim_righthalf_count,prim_combine_count,prim_inbox_count,prim_astuple_count,prim_shoot_count,prim_size_count,prim_lbind_count,prim_matcher_count,prim_sfilter_count,prim_cmirror_count,prim_difference_count,prim_other_count,prim_hupscale_count,prim_vupscale_count,prim_halve_count,prim_height_count,prim_width_count,prim_power_count,prim_gravitate_count,prim_mostcommon_count,prim_totuple_count,prim_dedupe_count,prim_remove_count,prim_backdrop_count,prim_product_count,prim_interval_count,prim_mpapply_count,prim_order_count,prim_chain_count,prim_asobject_count,prim_recolor_count,prim_dneighbors_count,prim_insert_count,prim_toindices_count,prim_greater_count,prim_neighbors_count,prim_lrcorner_count,prim_ulcorner_count,prim_increment_count,prim_sign_count,prim_contained_count,prim_normalize_count,prim_leastcommon_count,prim_add_count,prim_connect_count,prim_pair_count,prim_papply_count,prim_prapply_count,prim_initset_count,prim_valmax_count,prim_index_count,prim_center_count,prim_underpaint_count,prim_urcorner_count,prim_box_count,prim_position_count,prim_repeat_count,prim_divide_count,prim_occurrences_count,prim_hfrontier_count,prim_vfrontier_count,prim_hperiod_count,prim_multiply_count,prim_lowermost_count,prim_toobject_count,prim_double_count,prim_vline_count,prim_invert_count,prim_crement_count,prim_leftmost_count,prim_toivec_count,prim_uppermost_count,prim_positive_count,prim_outbox_count,prim_llcorner_count,prim_maximum_count,prim_minimum_count,prim_vperiod_count,prim_vmatching_count,prim_even_count,prim_rightmost_count,prim_rapply_count,prim_hline_count,prim_corners_count,prim_flip_count,prim_centerofmass_count,prim_both_count,status,train_pairs,test_pairs,example_count,elapsed_ms_per_example,current_memory_bytes_x,solver_opcode_count_dynamic,dsl_opcode_count_dynamic,primitives_opcode_count_dynamic,bundle_opcode_count_dynamic,solver_branch_opcode_count_dynamic,dsl_branch_opcode_count_dynamic,primitives_branch_opcode_count_dynamic,bundle_branch_opcode_count_dynamic,solver_python_call_count_dynamic,dsl_python_call_count_dynamic,primitives_python_call_count_dynamic,bundle_python_call_count_dynamic,solver_distinct_function_count_dynamic,dsl_distinct_function_count_dynamic,primitives_distinct_function_count_dynamic,bundle_distinct_function_count_dynamic,elapsed_ms_per_output_cell,bundle_opcode_per_input_cell,bundle_opcode_per_output_cell,bundle_branch_opcode_per_input_cell,bundle_python_calls_per_example,peak_memory_per_input_cell,dsl_complexity_pc1,human_difficulty_complete,human_difficulty_complete_solve_rate,human_difficulty_complete_n_people,human_difficulty_all,gpt_solved,gpt_solved_pair_mean,claude_solved,claude_solved_pair_mean,icecuber_solved,icecuber_solved_pair_mean,gpt_failure,claude_failure,icecuber_failure,llm_success_count,llm_pooled_difficulty,gpt_pair_successes,claude_pair_successes,icecuber_pair_successes,pooled_pair_successes,gpt_pair_difficulty,claude_pair_difficulty,icecuber_pair_difficulty,pooled_pair_difficulty,llm_pair_mean_rate,llm_pair_failure,human_gpt_pair_gap,human_claude_pair_gap,human_llm_pair_gap,human_ice_pair_gap,source_bytes_y,total_lines_y,nonblank_lines,comment_lines_y,token_count,ast_node_count,function_count,call_count_static,comprehension_count_y,branch_node_count,return_count_y,name_load_count_y,constant_count_y,assignment_node_count_y,cyclomatic_complexity,max_nesting_depth,max_line_length_y,mean_line_length_y,gzip_bytes,halstead_distinct_operators_y,halstead_distinct_operands_y,halstead_total_operators_y,halstead_total_operands_y,halstead_vocabulary_y,halstead_length_y,halstead_volume,halstead_difficulty_y,halstead_effort,dynamic_status,input_cells_total,output_cells_total,elapsed_ms_total,elapsed_ms_per_test,opcode_count_dynamic,branch_opcode_count_dynamic,python_call_count_dynamic,peak_memory_bytes,current_memory_bytes_y,opcode_per_input_cell,elapsed_ms_per_input_cell,branch_opcode_per_input_cell,python_calls_per_input_cell,distinct_function_count_dynamic,expanded_source_bytes,expanded_function_inventory_count,expanded_constant_count,expanded_function_inventory,expanded_constant_inventory,complexity_pc1_score,log1p_opcode_count_dynamic,log1p_branch_opcode_count_dynamic,log1p_python_call_count_dynamic,log1p_elapsed_ms_total,log1p_elapsed_ms_per_test,log1p_peak_memory_bytes,log1p_ast_node_count,log1p_cyclomatic_complexity,nemotron_solved,nemotron_solved_pair_mean,nemotron_status,nemotron_has_artifact,nemotron_error_flag,gemma_solved,gemma_solved_pair_mean,gemma_status,gemma_has_artifact,gemma_error_flag,nemotron_failure,nemotron_pair_successes,nemotron_pair_difficulty,gemma_failure,gemma_pair_successes,gemma_pair_difficulty,llm4_available_models,llm4_success_count,llm4_task_difficulty,llm4_pair_available_models,llm4_pair_successes,llm4_pair_total,llm4_pair_difficulty,llm4_pair_mean_rate,llm4_pair_failure,human_llm4_pair_gap,llm4_common_mask,gemini_solved,gemini_solved_pair_mean,gemini_status,gemini_has_artifact,gemini_error_flag,gemini_failure,gemini_pair_successes,gemini_pair_difficulty,llm5_available_models,llm5_success_count,llm5_task_difficulty,llm5_pair_available_models,llm5_pair_successes,llm5_pair_total,llm5_pair_difficulty,llm5_pair_mean_rate,human_llm5_pair_gap
09629e4f,324,13,0,0,1,47,0,11,30,24.0,6.0,32.0,50.0,50.0,38.0,100.0,4.6875,13,11,10,11,11,0,11,8,2,1,1,1,3,1,0,apply|argmin|crop|decrement|fill|objects|ofcolor|rbind|shape|shift|upscale,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,2.9634,44174,232,0,0,232,0,0,0,0,5,7895,0,7900,1,29,0,30,0.024490909090909,0.3834710743801653,0.3834710743801653,0.0,1580.0,114.23140495867769,1.3889126626808976,0.980779057395538,0.6,5,0.9679617812084148,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.6,0.6,0.6,0.4,6722,252,224,1,1880,1731,23,111,18,33,38,494,74,42,62,5,103,25.674603,2010,29.0,171.0,847.0,673.0,200.0,1520.0,11618.66140845758,57.06725146198831,663045.072248148,ok,605,605,443.9103,443.9103,246076,49552,7900,63816,37208,406.73719008264464,0.7337360330578513,81.90413223140496,13.057851239669422,30,6722,22,5,add|argmin|decrement|rbind|apply|mostcolor|height|width|shape|asindices|ofcolor|ulcorner|crop|toindices|shift|objects|uppermost|lowermost|leftmost|rightmost|fill|upscale,F|T|FOUR|FIVE|UNITY,3.77886325779002,12.413399774067756,10.810798082829503,8.974744612722734,6.097872688813958,6.097872688813958,11.06377489151959,7.4570320891223805,4.143134726391533,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.6,1,0,0.0,error,1,1,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.6
0962bcdd,393,14,0,0,1,55,0,12,42,27.142857,6.0,32.0,58.0,58.0,38.0,116.0,5.4375,14,12,11,12,12,0,7,9,3,3,1,2,0,2,0,fill|fork|leastcolor|mapply|objects|ofcolor|replace,,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,2.0,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,1.4028,28539,126,0,0,126,0,0,0,0,3,2151,0,2154,1,23,0,24,0.0097416666666666,0.2916666666666667,0.2916666666666667,0.0,718.0,103.0625,1.7424979448109832,-1.020945672399297,1.0,6,-1.0563261064249885,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,1.0,1.0,1.0,0.0,4268,157,140,1,1197,1118,14,71,14,19,19,337,39,32,46,5,103,26.184713,1396,29.0,131.0,538.0,446.0,160.0,984.0,7204.777245369165,49.36641221374046,355674.0034030717,ok,432,432,128.5522,128.5522,71328,17145,2154,43634,25746,165.11111111111111,0.297574537037037,39.6875,4.986111111111111,24,4268,13,3,add|merge|fork|apply|mapply|mostcolor|leastcolor|asindices|ofcolor|toindices|objects|fill|replace,F|T|ZERO,1.2427051468818038,11.175058255827114,9.749520189238702,7.675546002537848,4.864083888724214,4.864083888724214,10.683614859597412,7.020190708311925,3.8501476017100575,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,1.0,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.8
0a938d79,645,25,0,0,1,90,0,23,38,24.84,6.0,50.0,93.0,93.0,56.0,186.0,5.58,25,23,22,23,21,2,16,14,3,2,1,2,0,3,1,argmax|argmin|branch|color|combine|compose|double|interval|leftmost|mapply|multiply|objects|paint|portrait|recolor|subtract,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,2.0,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,passed,4,1,5,2.15286,33782,452,0,0,452,0,0,0,0,5,5948,0,5953,1,30,0,31,0.0098035519125683,0.4116575591985428,0.4116575591985428,0.0,1190.6,74.35883424408014,7.213800246878712,-0.5687706007445901,1.0,3,-0.5780350897859039,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,1.0,1.0,1.0,1.0,6880,278,246,1,1961,1777,28,115,14,29,43,511,83,43,59,5,103,23.748201,1919,29.0,181.0,868.0,711.0,210.0,1579.0,12180.793672394808,56.9585635359116,693800.5103069297,ok,1098,1098,156.1974,156.1974,100954,25775,5953,84103,31202,91.94353369763206,0.1422562841530054,23.474499089253182,5.421675774134791,31,6880,27,4,add|subtract|multiply|double|combine|merge|argmax|argmin|interval|branch|compose|apply|mapply|mostcolor|height|width|portrait|asindices|toindices|recolor|objects|uppermost|lowermost|leftmost|rightmost|color|paint,F|T|THREE|TEN,3.4069602409518525,11.522430151984477,10.157199105416757,8.691818541575723,5.057502340418124,5.057502340418124,11.339809407255666,7.48324441607385,4.0943445622221,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,1.0,1,0,0.0,error,1,1,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,1.0
0b148d64,106,5,0,0,1,12,0,3,25,20.4,6.0,10.0,15.0,15.0,16.0,30.0,4.5,5,3,2,3,3,0,3,3,1,0,2,1,0,0,0,argmin|partition|subgrid,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.294275,16868,45,0,0,45,0,0,0,0,4,3075,0,3079,1,16,0,17,0.0204628458498023,0.0330639235855988,0.1778656126482213,0.0,769.75,25.94268919911829,-7.004315800982118,-0.5796114480541055,0.8571428571428571,7,-0.6028853759634085,0,0.0,0,0.0,1,1.0,1,1,0,0,1.6094379124341005,0.0,0.0,1.0,0.0,1.0986122886681098,1.0986122886681098,-1.0986122886681098,1.6094379124341005,0.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.1428571428571429,2818,114,99,1,714,592,15,46,10,7,22,165,29,3,21,2,90,23.719298,899,19.0,81.0,305.0,249.0,100.0,554.0,3680.696329135197,29.203703703703702,107489.96501937418,ok,1361,253,98.1188,98.1188,61865,19115,3079,35120,14680,45.4555473916238,0.0720931667891256,14.044819985304922,2.2623071271124173,17,2818,14,0,argmin|height|width|shape|ulcorner|crop|toindices|partition|uppermost|lowermost|leftmost|rightmost|palette|subgrid,,-1.0931500867453647,11.032726034745998,9.85828095969805,8.03268487596762,4.596319130710072,4.596319130710072,10.46655452114778,6.385194398997726,3.091042453358316,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.8571428571428571,1,0,0.0,error,1,1,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.8571428571428571
0ca9ddb6,204,8,0,0,1,27,0,6,31,24.625,6.0,18.0,30.0,30.0,24.0,60.0,5.0,8,6,5,6,6,0,3,4,2,0,0,0,0,2,0,fill|mapply|ofcolor,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.255325,15772,102,0,0,102,0,0,0,0,4,309,0,313,1,9,0,10,0.0031521604938271,0.3148148148148148,0.3148148148148148,0.0,78.25,57.54320987654321,-4.148820343496027,0.1012672275138466,0.625,8,-0.0001718920151712,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.625,0.625,0.625,0.625,1636,69,58,1,446,395,7,29,6,4,9,121,15,13,15,2,95,22.710145,674,18.0,71.0,186.0,167.0,89.0,353.0,2285.9339011311386,21.16901408450704,48390.9669492972,ok,324,324,13.1603,13.1603,10263,3007,313,16160,12032,31.675925925925927,0.0406182098765432,9.280864197530864,0.9660493827160492,10,1636,6,4,merge|apply|mapply|ofcolor|toindices|fill,ONE|TWO|FOUR|SEVEN,-4.105492965923769,9.236397906295473,8.00903068506973,5.749392985908253,2.650442274481822,2.650442274481822,9.690356211348645,5.981414211254481,2.772588722239781,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.625,1,0,0.0,error,1,1,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.625
0d3d703e,160,6,0,0,1,21,0,4,32,25.833333,6.0,16.0,24.0,24.0,22.0,48.0,4.5,6,4,3,4,4,0,1,4,1,0,0,0,0,0,0,switch,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,0.11428,10141,104,0,0,104,0,0,0,0,5,340,0,345,1,2,0,3,0.0126977777777777,2.311111111111111,2.311111111111111,0.0,69.0,267.84444444444443,-7.191225630137173,-0.284824206755541,0.8571428571428571,7,-0.3765593182911376,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,512,33,23,1,177,153,2,6,2,1,2,49,9,12,5,2,95,14.515152,341,19.0,38.0,67.0,71.0,57.0,138.0,804.9388219547343,17.75,14287.664089696536,ok,45,45,5.1813,5.1813,4194,1019,345,12560,10224,93.2,0.11514,22.64444444444445,7.666666666666667,3,512,1,8,switch,ONE|TWO|THREE|FOUR|FIVE|SIX|EIGHT|NINE,-8.314307633221022,8.341648618901306,6.927557906278317,5.846438775057725,1.821528605334936,1.821528605334936,9.438352054687252,5.0369526024136295,1.791759469228055,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.8571428571428571,1,1,1.0,ok,1,0,0.0,1.0,-1.0986122886681098,5,1.0,1.0986122886681098,5,1.0,5,1.0986122886681098,0.2,0.657142857142857
0dfd9992,684,28,0,0,1,94,0,26,32,23.464286,6.0,53.0,97.0,97.0,59.0,194.0,5.490566037735849,28,26,25,26,26,0,19,11,2,2,5,0,2,4,0,apply|asobject|astuple|colorfilter|crop|decrement|difference|height|hperiod|lbind|mapply|merge|neighbors|paint|partition|toivec|tojvec|vperiod|width,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,passed,3,1,4,32.79275,132499,354,0,0,354,0,0,0,0,4,84500,0,84504,1,32,0,33,0.074359977324263,0.2006802721088435,0.2006802721088435,0.0,21126.0,1314.0198412698412,9.217975866935998,0.6128492411488562,0.5,4,0.6133883594100307,1,1.0,1,1.0,1,1.0,0,0,0,2,-1.6094379124341007,1.0,1.0,1.0,2.0,-1.0986122886681098,-1.0986122886681098,-1.0986122886681098,-1.6094379124341007,1.0,0.0,0.5,0.5,0.5,0.5,6735,269,236,1,1916,1719,30,109,21,18,43,477,97,42,50,2,126,24.037175,1945,28.0,171.0,860.0,689.0,199.0,1549.0,11829.131537222112,56.4093567251462,667273.7006318391,ok,1764,1764,1891.8152,1891.8152,1185842,257515,84504,2320322,134942,672.2460317460317,1.072457596371882,145.98356009070295,47.90476190476191,33,6735,29,3,difference|merge|decrement|toivec|tojvec|astuple|lbind|apply|mapply|height|width|colorfilter|crop|toindices|shift|normalize|dneighbors|ineighbors|neighbors|partition|uppermost|lowermost|leftmost|rightmost|palette|asobject|paint|hperiod|vperiod,ZERO|ONE|ORIGIN,5.249237677854597,13.985964472036798,12.458837133077902,11.344565983192329,7.545820523622986,7.545820523622986,14.657216958089643,7.450079569807499,3.9318256327243257,0,0.0,ok,1,0,1.0,1.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,0.0,1.0,-1.0986122886681098,4,3.0,-0.8472978603872034,4,3.0,4,-0.8472978603872034,0.75,0.25,0.25,1,0,0.0,error,1,1,1.0,0.0,1.0986122886681098,5,3.0,-0.336472236621213,5,3.0,5,-0.336472236621213,0.6,0.09999999999999998
0e206a2e,1058,37,0,0,1,145,0,35,36,27.621622,6.0,77.0,148.0,148.0,83.0,296.0,5.766233766233766,37,35,34,35,35,0,19,13,2,17,3,1,0,9,0,apply|argmax|astuple|chain|combine|compose|cover|fork|lbind|mapply|merge|objects|paint|palette|product|rbind|remove|sfilter|totuple,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,,,2.0,,,,3.0,,,4.0,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,2.0,,2.0,,,5.0,,1.0,,,,,,,,,,,,1.0,,2.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,32.899175,86741,531,0,0,531,0,0,0,0,4,83735,0,83739,1,50,0,51,0.1152335376532399,0.4649737302977233,0.4649737302977233,0.0,20934.75,113.41943957968476,12.20226635619504,0.9382433830232704,0.5,6,0.7730920921656002,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.5,0.5,0.5,0.5,7009,276,247,1,1960,1766,25,119,16,24,35,540,58,60,55,5,103,24.394928,2096,29.0,202.0,860.0,728.0,231.0,1588.0,12468.577477768698,52.257425742574256,651575.7616600315,ok,1142,1142,2892.9585,2892.9585,1813700,289821,83739,125810,77218,1588.1786339754815,2.533238616462347,253.78371278458843,73.32661996497373,51,7009,24,4,add|combine|merge|argmax|sfilter|totuple|remove|astuple|product|compose|chain|rbind|lbind|fork|apply|mapply|mostcolor|asindices|toindices|objects|palette|fill|paint|cover,F|T|ZERO|ONE,5.496605876635684,14.410880066964465,12.577022220411106,11.335472039573135,7.970380567074788,7.970380567074788,11.742536059807348,7.477038472319696,4.02535169073515,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.5,1,0,0.0,error,1,1,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.5
10fcaaa3,196,8,0,0,1,25,0,6,32,23.625,6.0,17.0,28.0,28.0,23.0,56.0,4.941176470588236,8,6,5,6,6,0,6,5,2,0,0,1,2,1,0,hconcat|leastcolor|mapply|ofcolor|underfill|vconcat,,,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,0.17178,15021,116,0,0,116,0,0,0,0,5,432,0,437,1,12,0,13,0.0026509259259259,1.432098765432099,0.3580246913580246,0.0,87.4,256.95061728395063,-4.094946097384099,2.733002279931269,0.0,7,2.7481942768581864,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,0.0,0.0,0.0,0.0,2365,93,81,1,646,576,11,38,11,7,13,177,16,13,25,3,103,24.430108,844,20.0,85.0,277.0,242.0,105.0,519.0,3484.693423668717,28.47058823529412,99211.27159150936,ok,81,324,20.1747,20.1747,13822,3812,437,19544,12944,170.64197530864195,0.2490703703703704,47.06172839506173,5.395061728395062,13,2365,10,1,merge|apply|mapply|mostcolor|leastcolor|ofcolor|toindices|underfill|hconcat|vconcat,EIGHT,-2.341317263667017,9.534089150464355,8.246171559857563,6.082218910376446,3.0528070727872247,3.0528070727872247,9.880474778227056,6.3578422665081,3.258096538021482,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,0.0,1,0,0.0,ok,1,0,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,0.0
11852cab,257,12,0,0,1,38,0,10,28,20.5,6.0,21.0,41.0,41.0,27.0,82.0,5.857142857142857,12,10,9,10,10,0,7,7,2,0,2,0,4,0,0,cmirror|dmirror|hmirror|merge|objects|paint|vmirror,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.8809,11974,135,0,0,135,0,0,0,0,4,1764,0,1768,1,16,0,17,0.008809,0.3375,0.3375,0.0,442.0,63.475,-1.444439662005616,-0.7650857244897584,1.0,6,-0.7331961705258674,0,0.0,0,0.0,0,0.0,1,1,1,0,1.6094379124341005,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341005,0.0,1.0,1.0,1.0,1.0,1.0,4537,159,144,1,1371,1328,14,92,16,24,26,379,48,30,50,5,103,27.534591,1351,28.0,118.0,656.0,486.0,146.0,1142.0,8210.77964624098,57.66101694915254,473441.90434765787,ok,400,400,98.1381,98.1381,53695,11218,1768,27706,12954,134.2375,0.24534525,28.045,4.42,17,4537,13,1,add|merge|mostcolor|asindices|ulcorner|lrcorner|toindices|objects|hmirror|vmirror|dmirror|cmirror|paint,T,1.301185933212304,10.891093789826876,9.325364048544964,7.478169694159785,4.596513827591351,4.596513827591351,10.229440367831474,7.192182058713246,3.9318256327243257,0,0.0,ok,1,0,0.0,0.0,ok,1.0,0.0,1.0,0.0,1.0986122886681098,1.0,0.0,1.0986122886681098,4,0.0,2.197224577336219,4,0.0,4,2.197224577336219,0.0,1.0,1.0,1,0,0.0,error,1,1,1.0,0.0,1.0986122886681098,5,0.0,2.3978952727983707,5,0.0,5,2.3978952727983707,0.0,1.0
