metric,category,outcome,n,pearson_r,pearson_p,spearman_rho,spearman_p
prim_rbind_count,dsl_primitive_usage,compressarc_top2_first_correct_step,32,0.04239545213883021,0.8177913410967851,0.1045806793755208,0.5689312733118272
elapsed_ms_per_input_cell,dynamic_execution,compressarc_top2_first_correct_step,150,0.04126125066192065,0.6161380563329023,0.21636628885232473,0.00782928281486536
bundle_opcode_per_input_cell,dynamic_execution,compressarc_top2_first_correct_step,150,0.04001346152276966,0.6268551522344178,0.16836781404017218,0.0394413287866042
dsl_python_call_count_dynamic,dynamic_execution,compressarc_top2_first_correct_step,150,0.038078538953234785,0.6436285659709785,0.23772257026134336,0.003397803161899638
bundle_python_call_count_dynamic,dynamic_execution,compressarc_top2_first_correct_step,150,0.03807852047584438,0.6436287270263946,0.2374679915258835,0.0034332803280750553
elapsed_ms_total,dynamic_execution,compressarc_top2_first_correct_step,150,0.038011623534902436,0.6442119327972097,0.18441038415858838,0.02387878509234984
bundle_python_calls_per_example,dynamic_execution,compressarc_top2_first_correct_step,150,0.037959236618004266,0.644668791990185,0.24063513266807382,0.003014796783132111
elapsed_ms_per_example,dynamic_execution,compressarc_top2_first_correct_step,150,0.037924112453882705,0.644975179465296,0.22421429617260108,0.005810471413190501
prim_sizefilter_count,dsl_primitive_usage,compressarc_top2_first_correct_step,14,0.0344020872927016,0.9070559085741132,0.24080732065382354,0.40692210333453616
peak_memory_bytes,dynamic_execution,compressarc_top2_first_correct_step,150,-0.011035272579957843,0.8933809176141758,0.15787444281591315,0.05366853858684951
elapsed_ms_per_output_cell,dynamic_execution,compressarc_top2_first_correct_step,150,-0.012385331075431211,0.8804289023185837,0.06653018354328576,0.4185695828239032
peak_memory_per_input_cell,dynamic_execution,compressarc_top2_first_correct_step,150,-0.015841924759863117,0.8474193834454192,0.1844281720264947,0.023864998789267764
decision_op_count,dsl_structure,compressarc_top2_first_correct_step,150,-0.019052489564315326,0.816993686129961,-0.04867548367935012,0.5541759415574088
object_op_count,dsl_structure,compressarc_top2_first_correct_step,150,-0.02530814110725618,0.7585264079920293,0.039569951692833165,0.6306834146801672
prim_difference_count,dsl_primitive_usage,compressarc_top2_first_correct_step,17,-0.033879916051205716,0.897289292979405,0.051156574102373446,0.8454050247440148
train_pairs,task_shape,compressarc_top2_first_correct_step,150,-0.034365404780372456,0.676319332104108,-0.049076640933364994,0.550911374694586
solver_python_call_count_dynamic,dynamic_execution,compressarc_top2_first_correct_step,150,-0.049925687327735974,0.54403298106926,-0.06012560980224046,0.46484834940096764
example_count,task_shape,compressarc_top2_first_correct_step,150,-0.049925687327735974,0.54403298106926,-0.06012560980224046,0.46484834940096764
prim_mfilter_count,dsl_primitive_usage,compressarc_top2_first_correct_step,13,-0.05450747948128944,0.8596210817539428,0.07715167498104596,0.8021872773938725
prim_compose_count,dsl_primitive_usage,compressarc_top2_first_correct_step,43,-0.06072390841400502,0.6988916823677476,0.060149403162709635,0.7016080493753043
prim_center_count,dsl_primitive_usage,compressarc_top2_first_correct_step,5,-0.06298187169553254,0.9198620377744035,0.0,1.0
prim_objects_count,dsl_primitive_usage,compressarc_top2_first_correct_step,83,-0.06303977827358373,0.571275927633806,0.002695540840497541,0.9807049210691692
prim_extract_count,dsl_primitive_usage,compressarc_top2_first_correct_step,7,-0.06917830505106234,0.882840074411432,0.0,1.0
prim_leastcolor_count,dsl_primitive_usage,compressarc_top2_first_correct_step,17,-0.08616810329481266,0.7422835460387502,0.0528342825460048,0.8403951545147114
test_pairs,task_shape,compressarc_top2_first_correct_step,150,-0.10377330757699597,0.20632299945317661,-0.11940894285874999,0.1455492892262158
bundle_opcode_per_output_cell,dynamic_execution,compressarc_top2_first_correct_step,150,-0.12706035091739692,0.12127744284447042,-0.04038141549809005,0.6236865952586004
prim_paint_count,dsl_primitive_usage,compressarc_top2_first_correct_step,35,-0.13629543536388275,0.4349764101051557,-0.09496384952206488,0.5873783625757099
prim_papply_count,dsl_primitive_usage,compressarc_top2_first_correct_step,7,-0.13918065241971134,0.7660014447690845,0.0,1.0
prim_remove_count,dsl_primitive_usage,compressarc_top2_first_correct_step,10,-0.18724111505301633,0.6044704238415171,-0.40618119722996154,0.2441286818964912
prim_fork_count,dsl_primitive_usage,compressarc_top2_first_correct_step,41,-0.21519628738985538,0.17662865192548205,-0.30271737265069715,0.054379473417278175
prim_astuple_count,dsl_primitive_usage,compressarc_top2_first_correct_step,17,-0.26699271610700476,0.3002262927975797,-0.18040613097172298,0.4883757183330186
prim_mapply_count,dsl_primitive_usage,compressarc_top2_first_correct_step,56,-0.2686931565761565,0.04524670949996068,-0.2744833791006321,0.040636371316936565
prim_size_count,dsl_primitive_usage,compressarc_top2_first_correct_step,6,-0.2693474753570666,0.6057491057000826,-0.41736500618415145,0.4103036364236827
prim_equality_count,dsl_primitive_usage,compressarc_top2_first_correct_step,6,-0.2925507350016167,0.5736930112342234,-0.13093073414159545,0.8047261622231061
prim_vconcat_count,dsl_primitive_usage,compressarc_top2_first_correct_step,4,-0.2955567836808063,0.7044432163191936,0.2581988897471611,0.7418011102528389
prim_dmirror_count,dsl_primitive_usage,compressarc_top2_first_correct_step,7,-0.3063593157134374,0.5039675864996429,-0.40824829046386296,0.36321746764912244
prim_decrement_count,dsl_primitive_usage,compressarc_top2_first_correct_step,10,-0.4534794879914618,0.18807147008387065,-0.39692831006786766,0.2560720340661662
prim_rot90_count,dsl_primitive_usage,compressarc_top2_first_correct_step,4,-0.4820376680627786,0.5179623319372215,-0.7745966692414834,0.22540333075851657
prim_interval_count,dsl_primitive_usage,compressarc_top2_first_correct_step,8,-0.6726638835067605,0.0675669048537495,-0.629940788348712,0.09413276656581646
prim_hconcat_count,dsl_primitive_usage,compressarc_top2_first_correct_step,2,-1.0,1.0,-0.9999999999999999,
prim_repeat_count,dsl_primitive_usage,compressarc_top2_first_correct_step,2,-1.0,1.0,-0.9999999999999999,
prim_uppermost_count,dsl_primitive_usage,compressarc_top2_first_correct_step,2,-1.0,1.0,-0.9999999999999999,
prim_maximum_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,2,1.0,1.0,0.9999999999999999,
prim_uppermost_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,4,0.6467191059846922,0.3532808940153078,0.8164965809277261,0.1835034190722738
prim_leftmost_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,7,0.6454972243679029,0.11738679514629324,0.6454972243679028,0.1173867951462933
prim_leastcolor_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,36,0.44450803478930895,0.006605333370829775,0.4059926097513911,0.014016677923242297
prim_rot90_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,18,0.44382496320792086,0.0650346405582547,0.3040941450065051,0.2198773111784691
prim_decrement_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,19,0.4267549599458132,0.06842727432151176,0.4152553127774719,0.0770584956572442
prim_center_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,11,0.4197672907267103,0.19869187378160924,0.35843395971211145,0.27906665797415553
prim_hconcat_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,27,0.41324958552755575,0.03215184921791824,0.40038803577703547,0.038498085677060256
prim_extract_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,21,0.39011382536101924,0.08041237072247996,0.4413946329662212,0.045167346357599454
prim_cmirror_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,7,0.3779031218939842,0.40326298892544354,0.22522130823072536,0.6272754174987316
prim_shift_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,44,0.32080015445404747,0.03374047314734149,0.3855559491105027,0.009747850903134599
prim_move_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,12,0.30856379169111636,0.3291502491702766,0.22295975981271482,0.4860889571951328
prim_size_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,20,0.2622962171230508,0.2639104072896253,0.19599157740244455,0.40759092542112785
prim_vmirror_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,29,0.24280670355362305,0.2043938164926874,0.27199189663799667,0.1534746141345011
prim_astuple_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,72,0.19786686846998705,0.09569575085365865,0.10880807029232986,0.3629207482614374
prim_tojvec_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,15,0.17245544844889563,0.5388151815789812,0.06709545975912315,0.8122050633528011
prim_interval_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,30,0.16662608268084614,0.378835480488715,0.07919321490640248,0.6774228764177634
prim_intersection_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,15,0.14212860224834328,0.6133588668456894,0.22096287726310632,0.4287110600425874
peak_memory_bytes,dynamic_execution,compressarc_top2_fraction_correct_steps,391,0.12697962015068406,0.011970913246457009,-0.00032138440651992815,0.9949457390496204
prim_difference_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,50,0.07554632939144017,0.6020685864285928,0.06702283404518944,0.6437538193527275
elapsed_ms_per_output_cell,dynamic_execution,compressarc_top2_fraction_correct_steps,391,0.06732134835902777,0.18403313170921562,-0.06875905826258154,0.17482072295751444
prim_power_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,12,0.060183197672709784,0.8526058462839916,-0.07819290527140305,0.8091322454659948
bundle_python_calls_per_example,dynamic_execution,compressarc_top2_fraction_correct_steps,391,0.05589143589380375,0.27024210441365815,-0.00987937828735904,0.8456032568542551
dsl_python_call_count_dynamic,dynamic_execution,compressarc_top2_fraction_correct_steps,391,0.055702146191715214,0.2718703765165718,-0.038305739160539365,0.45006952164043923
bundle_python_call_count_dynamic,dynamic_execution,compressarc_top2_fraction_correct_steps,391,0.05570208067177953,0.2718709412757439,-0.038260561465520405,0.45060446324002346
elapsed_ms_total,dynamic_execution,compressarc_top2_fraction_correct_steps,391,0.05566428456498661,0.27219686400704524,-0.015951998747315687,0.7531865237860437
elapsed_ms_per_example,dynamic_execution,compressarc_top2_fraction_correct_steps,391,0.05559792870456698,0.2727697068960029,5.5284543796211316e-05,0.9991305604389962
elapsed_ms_per_input_cell,dynamic_execution,compressarc_top2_fraction_correct_steps,391,0.05413936748550924,0.28556897576239276,0.0053929955068381516,0.9153451775236462
prim_recolor_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,19,0.0483284992462623,0.8442410280488631,0.034352936171490274,0.8889636634790166
peak_memory_per_input_cell,dynamic_execution,compressarc_top2_fraction_correct_steps,391,0.032466185974627346,0.522113669855852,0.027279135952983792,0.590726810139375
log1p_branch_opcode_count_dynamic,expanded_dynamic_execution,compressarc_top2_fraction_correct_steps,391,0.030786572468942966,0.5438775217649219,-0.019817341619643512,0.6960586785158581
prim_add_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,16,0.016644993091350466,0.9512136440034307,0.04944132324730442,0.855713784686821
prim_subtract_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,23,0.015143295796356537,0.9453252777524511,0.26449910922970643,0.22260892569585036
prim_merge_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,66,0.0105349698840917,0.9330933795058205,0.038329354023905575,0.7599458901218352
output_cells_total,task_shape,compressarc_top2_fraction_correct_steps,391,0.009132868902442401,0.8571397254062284,0.03390248918064891,0.5038628607502724
prim_asindices_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,19,0.008994753837636326,0.9708470201872529,-0.03487342351885594,0.887291468557444
test_pairs,task_shape,compressarc_top2_fraction_correct_steps,391,0.008957375372931812,0.859856296228144,0.042018358558556235,0.407350531001091
prim_fill_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,157,0.006659206513425353,0.9340314345735867,-0.02702072953271908,0.7369277379023504
prim_matcher_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,44,-0.006093649205376209,0.968685187642027,0.11563533309475878,0.454780449804583
prim_vsplit_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,7,-0.014674350356828993,0.9750907312500936,0.0,1.0
bundle_opcode_per_output_cell,dynamic_execution,compressarc_top2_fraction_correct_steps,391,-0.0180124090622035,0.7225440403519896,-0.18739870009072174,0.00019394649757566062
prim_sizefilter_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,26,-0.022266240247240443,0.9140232667241133,-0.050652556154569234,0.805888591244287
max_fan_in,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.022395291813117245,0.6588685825200916,-0.03480171381655537,0.4926097078118922
max_nesting_depth,python_static,compressarc_top2_fraction_correct_steps,391,-0.03583880334517961,0.47979979967299224,-0.009257951268887378,0.8552045259850248
prim_rbind_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,112,-0.036879141999118306,0.6994632998208428,0.005787869117572484,0.9517045438956409
closure_call_count,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.037933469550983624,0.4544881864681822,-0.04705735396277401,0.35338992713634054
object_op_count,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.04057309038767786,0.4236865858270546,-0.04459325483035247,0.37919043234464145
prim_vconcat_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,33,-0.04366562516164775,0.8093358790260865,-0.09235750600526753,0.6092172807271091
selection_op_count,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.05465732448810007,0.28097822769081887,-0.030535370063614228,0.5471707382929206
prim_normalize_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,19,-0.05555555555555556,0.8212832692417212,-0.055555555555555546,0.8212832692417213
prim_branch_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,50,-0.06292096168552527,0.6642189377548051,-0.04167776974820721,0.7738234876877905
prim_repeat_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,8,-0.06382673818077493,0.8806494945754509,0.13498731178900975,0.7499565848423048
prim_upscale_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,23,-0.06591994902882477,0.7650652086194215,-0.08233397804228353,0.7087948972111995
prim_combine_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,34,-0.06796311796993687,0.7025289857467192,-0.14051718168171057,0.4279839492580577
prim_dmirror_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,18,-0.07115166246018008,0.7790520544678763,0.13111126414633542,0.6040596704559364
prim_objects_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,216,-0.07241276025189786,0.2893893806622034,-0.08628546732051132,0.20654212278872552
prim_asobject_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,12,-0.07479449257711843,0.8173014637250648,0.17022047190244283,0.5968654035073941
log1p_cyclomatic_complexity,expanded_python_static,compressarc_top2_fraction_correct_steps,391,-0.0765817058484431,0.13061589438836127,-0.12602897489382736,0.01263001825371678
input_cells_total,task_shape,compressarc_top2_fraction_correct_steps,391,-0.07739423379488489,0.12657102569853554,-0.031703215067812346,0.5319444439721668
complexity_pc1_score,expanded_composite,compressarc_top2_fraction_correct_steps,391,-0.07957795943865546,0.11618110863706005,-0.1249947916051494,0.013383193376628097
set_op_count,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.09102699627701402,0.07219067906058912,-0.019532796417335064,0.7002106007432491
prim_rot270_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,16,-0.09251135934536617,0.7332842349984425,-0.12324720450266416,0.6492968923554447
prim_crop_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,31,-0.0946881884370439,0.6123811372862178,-0.047952457434889836,0.797824559327795
prim_replace_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,57,-0.09530834873993439,0.48066805388813216,-0.06387504248875024,0.6368949761471343
prim_argmax_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,47,-0.09835721346024548,0.5107030132618099,0.06119725056252301,0.6828088705135769
prim_initset_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,16,-0.09969186181997472,0.7133672986456008,-0.14253932901995967,0.5984648827861443
decision_op_count,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.10132614654475318,0.04524859420908199,-0.10505887886035586,0.03784742574103239
prim_ulcorner_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,27,-0.10657706984642433,0.5967381321899328,-0.023560037914571796,0.9071416831141214
prim_mapply_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,126,-0.10821966216122304,0.22773954946529734,-0.037302869452480035,0.6783652140838337
cyclomatic_complexity,python_static,compressarc_top2_fraction_correct_steps,391,-0.11084698692921884,0.028408580411445263,-0.12602897489382736,0.01263001825371678
solver_python_call_count_dynamic,dynamic_execution,compressarc_top2_fraction_correct_steps,391,-0.1126662946884772,0.025894078444933417,-0.15886847448717217,0.0016248957473062617
example_count,task_shape,compressarc_top2_fraction_correct_steps,391,-0.1126662946884772,0.025894078444933417,-0.15886847448717217,0.0016248957473062617
prim_shape_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,20,-0.11281521977272528,0.6358168172498952,-0.11382207864489445,0.6327856328193917
prim_tophalf_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,14,-0.11322770341445954,0.6999386058115683,-0.1132277034144596,0.6999386058115683
dsl_complexity_pc1,composite,compressarc_top2_fraction_correct_steps,391,-0.12253380133161391,0.015336499722546167,-0.14103579616954554,0.005208443259152938
prim_bottomhalf_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,13,-0.12309149097933275,0.6886975361352142,-0.12309149097933275,0.688697536135214
prim_rot180_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,11,-0.12323280845362253,0.7181139511861689,0.0,1.0
prim_first_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,67,-0.1243270034099842,0.31614807029233755,-0.15707968673844516,0.20427934514100335
bundle_opcode_per_input_cell,dynamic_execution,compressarc_top2_fraction_correct_steps,391,-0.1280235448693796,0.011282298394542025,-0.15387566184447962,0.002279713015443021
train_pairs,task_shape,compressarc_top2_fraction_correct_steps,391,-0.12834645010198475,0.011076512179186192,-0.16683488513684133,0.0009275646648019169
prim_totuple_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,17,-0.12838388375213397,0.623383225515917,-0.13713245325054632,0.5996979548392547
higher_order_count,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.12840207544839435,0.011041399728534941,-0.0858881774292503,0.08988085166778347
prim_shoot_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,14,-0.12885489837904235,0.6606483193041504,-0.039806450343953324,0.8925267331526517
prim_index_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,10,-0.12996552995247745,0.7204540468915216,0.11226255234242724,0.7574972778650458
prim_argmin_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,20,-0.13208355347039222,0.5788243632226355,0.06532553344640132,0.7843723213654582
bundle_distinct_function_count_dynamic,dynamic_execution,compressarc_top2_fraction_correct_steps,391,-0.13431001265319265,0.007828807152209462,-0.13674895981741245,0.006766731241483893
dsl_distinct_function_count_dynamic,dynamic_execution,compressarc_top2_fraction_correct_steps,391,-0.13431001265319265,0.007828807152209462,-0.13674895981741245,0.006766731241483893
prim_hmirror_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,26,-0.13435449555127588,0.5128796362933421,-0.15365588227728166,0.45359875017672757
prim_width_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,31,-0.13809883994274857,0.4587751268527678,-0.15264894578186067,0.4123257623015676
prim_subgrid_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,54,-0.14162618009053826,0.3069967080404715,-0.1496216619204872,0.2802062742193419
prim_double_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,8,-0.14285714285714285,0.7357648598798121,-0.14285714285714285,0.7357648598798121
prim_last_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,18,-0.146149899494122,0.5628130474908662,-0.1670466199882679,0.507638760023586
branch_node_count,python_static,compressarc_top2_fraction_correct_steps,391,-0.15265677803899444,0.002472501282242866,-0.1614825102361629,0.0013556104600379233
prim_compose_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,124,-0.15427251790054283,0.08712447909400975,-0.22694540794530985,0.011253503622841728
prim_remove_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,24,-0.15678898138192743,0.4643850150205623,-0.1903086248703479,0.3730754894266083
prim_canvas_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,46,-0.15799934368697813,0.2943081306521572,-0.1930291444618379,0.1986926701455413
prim_fork_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,101,-0.15810674163638982,0.1143074606225051,-0.0998218148230816,0.32061587214172926
halstead_effort,python_static,compressarc_top2_fraction_correct_steps,391,-0.1593701120944976,0.0015696955973081238,-0.17298199550959467,0.000591505999597718
gzip_bytes,python_static,compressarc_top2_fraction_correct_steps,391,-0.1614865545766921,0.0013552276565141977,-0.17788541285378084,0.0004086658886369083
prim_palette_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,20,-0.16161071244758687,0.49605874995368715,-0.16339271014009776,0.49125617310854675
prim_apply_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,109,-0.16225595752365887,0.09186099789283812,-0.2211068943891634,0.020861327118439098
prim_sfilter_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,64,-0.16389205782703975,0.19564288307235284,-0.1879917173175099,0.13685877258960838
prim_paint_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,109,-0.1675262005145116,0.0816505917034319,-0.17807042941348855,0.06395242723712814
ast_node_count,expanded_python_static,compressarc_top2_fraction_correct_steps,391,-0.17016017967202207,0.0007285628831657995,-0.18030527817022476,0.0003392781295821862
prim_chain_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,56,-0.17141229282005563,0.2065265626423789,-0.19300807415032295,0.15409819060627106
halstead_volume,python_static,compressarc_top2_fraction_correct_steps,391,-0.17345794976636403,0.0005708948390563358,-0.18415625064613222,0.0002510801942019519
prim_ofcolor_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,116,-0.1761707083601771,0.05853206851829026,-0.20006399124645072,0.0312999097378417
max_dependency_depth,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.17633209658905236,0.0004599364746667955,-0.17346694383062444,0.0005705118447181126
distinct_primitive_count,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.17691051875288083,0.000440183220827368,-0.1825053138712567,0.0002858810779348381
token_count,expanded_python_static,compressarc_top2_fraction_correct_steps,391,-0.17770115467172426,0.0004144569539766475,-0.1898157709568166,0.00015954057403511754
prim_multiply_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,16,-0.18083620270450812,0.5027122288179016,-0.18041543379727912,0.503723496897061
call_count_static,expanded_python_static,compressarc_top2_fraction_correct_steps,391,-0.18472508785780797,0.00024003610489568679,-0.19624728979588335,9.377291360528162e-05
assignment_count,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.18593617558039716,0.0002180175145876218,-0.17749468538106944,0.0004210367551631467
ast_call_count,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.18593617558039716,0.0002180175145876218,-0.17749468538106944,0.0004210367551631467
temp_var_count,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.18593617558039716,0.0002180175145876218,-0.17749468538106944,0.0004210367551631467
source_line_count,python_static,compressarc_top2_fraction_correct_steps,391,-0.18593617558039716,0.0002180175145876218,-0.17749468538106944,0.0004210367551631467
nonblank_lines,expanded_python_static,compressarc_top2_fraction_correct_steps,391,-0.18972699746969232,0.00016069582687736346,-0.2013575788159062,6.0722079882674205e-05
named_call_count,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.19009920909637498,0.00015590395151642418,-0.1770365100435495,0.0004359865529889626
function_count,expanded_python_static,compressarc_top2_fraction_correct_steps,391,-0.1999730129952843,6.83834698561905e-05,-0.2222031614344126,9.195064126074303e-06
bundle_opcode_count_dynamic,dynamic_execution,compressarc_top2_fraction_correct_steps,391,-0.20507165792692633,4.3972725872938286e-05,-0.20720186600625978,3.644582818520442e-05
solver_opcode_count_dynamic,dynamic_execution,compressarc_top2_fraction_correct_steps,391,-0.20507165792692633,4.3972725872938286e-05,-0.20720186600625978,3.644582818520442e-05
prim_lbind_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,95,-0.20617347398276997,0.04501450249640281,-0.12368113502098223,0.2324282635424035
prim_order_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,20,-0.20738796028620146,0.38030044933450197,-0.2469147563030804,0.2939497167479827
geometry_op_count,dsl_structure,compressarc_top2_fraction_correct_steps,391,-0.20836494931245736,3.286821954649271e-05,-0.2351173862874226,2.5976348294951623e-06
prim_mostcolor_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,18,-0.21120407965865065,0.40018836998082,-0.20528572777068282,0.4138227699088969
prim_toivec_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,11,-0.22439970189932854,0.5071048219068418,-0.23164312332846373,0.4931153960011486
prim_height_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,26,-0.22635942594394487,0.26615712372096206,-0.23554503120024878,0.24671359650059962
prim_mpapply_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,11,-0.22770676889807884,0.5006966311139341,-0.2829726654851396,0.3991354128408895
prim_colorfilter_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,55,-0.22952953778296598,0.0918484547507699,-0.23363417369194225,0.08602894816415618
prim_papply_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,17,-0.23794341354070944,0.35775861605840537,-0.2905129892040349,0.2579745623931274
prim_mfilter_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,30,-0.2540365405326802,0.1755330479461253,-0.25548111678449187,0.17300651049891785
prim_pair_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,14,-0.25487315763474166,0.37918979083022886,-0.3224574077934151,0.26084112257308
prim_toobject_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,10,-0.26144759252325767,0.4655994271964988,-0.2614881801842454,0.46552763473625547
prim_equality_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,21,-0.26317906881639347,0.2490533930306651,-0.26428707379061933,0.2469926809024873
prim_greater_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,8,-0.3237366401881009,0.4340719972748455,-0.3514998201309974,0.39321139020718054
prim_underfill_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,26,-0.3259819954070533,0.10412269994232598,-0.33395035954404056,0.09544821392680228
prim_color_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,18,-0.33443798339745423,0.17494574395303952,-0.378528178725907,0.12139055805381176
prim_switch_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,7,-0.34423222562064787,0.4496125088670102,-0.3888888888888889,0.38857027040862563
prim_insert_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,14,-0.3965319126568007,0.16040831704276914,-0.4861928893758043,0.07793898161646247
prim_connect_count,dsl_primitive_usage,compressarc_top2_fraction_correct_steps,8,-0.5848855999048617,0.12777710706929277,-0.6056938825554369,0.11151376378290208
