task_id,source_bytes,total_lines,nonblank_lines,comment_lines,token_count,ast_node_count,function_count,call_count_static,comprehension_count,branch_node_count,return_count,name_load_count,constant_count,assignment_node_count,cyclomatic_complexity,max_nesting_depth,max_line_length,mean_line_length,gzip_bytes,halstead_distinct_operators,halstead_distinct_operands,halstead_total_operators,halstead_total_operands,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,source_line_count,assignment_count,temp_var_count,ast_call_count,named_call_count,closure_call_count,distinct_primitive_count,max_dependency_depth,max_fan_in,higher_order_count,object_op_count,selection_op_count,geometry_op_count,set_op_count,decision_op_count,direct_primitive_names,prim_vmirror_count,prim_hmirror_count,prim_dmirror_count,prim_rot180_count,prim_upscale_count,prim_hconcat_count,prim_replace_count,prim_crop_count,prim_switch_count,prim_rot270_count,prim_vconcat_count,prim_downscale_count,prim_tojvec_count,prim_canvas_count,prim_mostcolor_count,prim_first_count,prim_hsplit_count,prim_objects_count,prim_subgrid_count,prim_delta_count,prim_fill_count,prim_ofcolor_count,prim_move_count,prim_argmin_count,prim_partition_count,prim_argmax_count,prim_colorcount_count,prim_subtract_count,prim_leastcolor_count,prim_bottomhalf_count,prim_frontiers_count,prim_merge_count,prim_decrement_count,prim_numcolors_count,prim_mapply_count,prim_underfill_count,prim_branch_count,prim_portrait_count,prim_rbind_count,prim_vsplit_count,prim_equality_count,prim_compose_count,prim_extract_count,prim_fork_count,prim_cover_count,prim_sizefilter_count,prim_fgpartition_count,prim_paint_count,prim_apply_count,prim_colorfilter_count,prim_mfilter_count,prim_rot90_count,prim_trim_count,prim_color_count,prim_asindices_count,prim_lefthalf_count,prim_tophalf_count,prim_shape_count,prim_last_count,prim_palette_count,prim_compress_count,prim_valmin_count,prim_intersection_count,prim_shift_count,prim_cellwise_count,prim_righthalf_count,prim_combine_count,prim_inbox_count,prim_astuple_count,prim_shoot_count,prim_size_count,prim_lbind_count,prim_matcher_count,prim_sfilter_count,prim_cmirror_count,prim_difference_count,prim_other_count,prim_hupscale_count,prim_vupscale_count,prim_halve_count,prim_height_count,prim_width_count,prim_power_count,prim_gravitate_count,prim_mostcommon_count,prim_totuple_count,prim_dedupe_count,prim_remove_count,prim_backdrop_count,prim_product_count,prim_interval_count,prim_mpapply_count,prim_order_count,prim_chain_count,prim_asobject_count,prim_recolor_count,prim_dneighbors_count,prim_insert_count,prim_toindices_count,prim_greater_count,prim_neighbors_count,prim_lrcorner_count,prim_ulcorner_count,prim_increment_count,prim_sign_count,prim_contained_count,prim_normalize_count,prim_leastcommon_count,prim_add_count,prim_connect_count,prim_pair_count,prim_papply_count,prim_prapply_count,prim_initset_count,prim_valmax_count,prim_index_count,prim_center_count,prim_underpaint_count,prim_urcorner_count,prim_box_count,prim_position_count,prim_repeat_count,prim_divide_count,prim_occurrences_count,prim_hfrontier_count,prim_vfrontier_count,prim_hperiod_count,prim_multiply_count,prim_lowermost_count,prim_toobject_count,prim_double_count,prim_vline_count,prim_invert_count,prim_crement_count,prim_leftmost_count,prim_toivec_count,prim_uppermost_count,prim_positive_count,prim_outbox_count,prim_llcorner_count,prim_maximum_count,prim_minimum_count,prim_vperiod_count,prim_vmatching_count,prim_even_count,prim_rightmost_count,prim_rapply_count,prim_hline_count,prim_corners_count,prim_flip_count,prim_centerofmass_count,prim_both_count,status,train_pairs,test_pairs,example_count,elapsed_ms_total,elapsed_ms_per_example,peak_memory_bytes,current_memory_bytes,input_cells_total,output_cells_total,solver_opcode_count_dynamic,dsl_opcode_count_dynamic,primitives_opcode_count_dynamic,bundle_opcode_count_dynamic,solver_branch_opcode_count_dynamic,dsl_branch_opcode_count_dynamic,primitives_branch_opcode_count_dynamic,bundle_branch_opcode_count_dynamic,solver_python_call_count_dynamic,dsl_python_call_count_dynamic,primitives_python_call_count_dynamic,bundle_python_call_count_dynamic,solver_distinct_function_count_dynamic,dsl_distinct_function_count_dynamic,primitives_distinct_function_count_dynamic,bundle_distinct_function_count_dynamic,elapsed_ms_per_input_cell,elapsed_ms_per_output_cell,bundle_opcode_per_input_cell,bundle_opcode_per_output_cell,bundle_branch_opcode_per_input_cell,bundle_python_calls_per_example,peak_memory_per_input_cell,dsl_complexity_pc1
c1d99e64,101,5,5,0,38,35,1,3,0,0,1,12,0,3,1,0,24,19.4,102,6.0,10.0,15.0,15.0,16.0,30.0,120.0,4.5,540.0,5,3,2,3,3,0,3,3,1,0,1,0,0,0,0,fill|frontiers|merge,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,4.2924,1.0731,65434,37818,1326,1326,48,0,0,48,0,0,0,0,4,645,0,649,1,6,0,7,0.00323710407239819,0.00323710407239819,0.03619909502262444,0.03619909502262444,0.0,162.25,49.346907993966816,-7.903801454721801
c3e719e8,284,12,12,0,101,105,1,10,0,0,1,40,0,10,1,0,27,22.75,185,6.0,23.0,43.0,43.0,29.0,86.0,417.78636558097116,5.608695652173913,2343.236572171534,12,10,9,10,10,0,8,5,2,0,0,1,5,1,0,asindices|difference|fill|hconcat|mostcolor|ofcolor|upscale|vconcat,,,,,1.0,2.0,,,,,2.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.6435,0.410875,19926,4102,36,324,135,0,0,135,0,0,0,0,4,1008,0,1012,1,10,0,11,0.04565277777777778,0.005072530864197531,3.75,0.4166666666666667,0.0,253.0,553.5,-1.9405393037719703
c3f564a4,437,17,17,0,148,157,1,15,0,0,1,61,0,15,1,0,37,24.764706,264,6.0,37.0,64.0,64.0,43.0,128.0,694.5618886018685,5.1891891891891895,3604.2130435556423,17,15,14,15,15,0,13,9,2,2,0,0,1,3,0,apply|asindices|difference|dmirror|interval|invert|lbind|mapply|ofcolor|paint|pair|papply|toobject,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,passed,3,1,4,68.1443,17.036075,789510,131078,1024,1024,210,0,0,210,0,0,0,0,4,40454,0,40458,1,19,0,20,0.06654716796875,0.06654716796875,0.205078125,0.205078125,0.0,10114.5,771.005859375,4.826950297662571
c444b776,319,13,13,0,112,117,1,11,0,0,1,45,0,11,1,0,30,23.615385,227,6.0,31.0,48.0,48.0,37.0,96.0,500.10752310037924,4.64516129032258,2323.080107304987,13,11,10,11,11,0,11,10,2,2,4,1,0,2,0,argmin|backdrop|colorfilter|compose|lbind|mapply|normalize|objects|paint|remove|toobject,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,22.4133,7.4711,191280,43408,1083,1083,106,0,0,106,0,0,0,0,3,6826,0,6829,1,24,0,25,0.02069556786703601,0.02069556786703601,0.09787626962142197,0.09787626962142197,0.0,2276.3333333333335,176.62049861495845,1.9781668695657446
c59eb873,59,3,3,0,22,17,1,1,0,0,1,5,0,1,1,0,23,19.0,74,6.0,6.0,8.0,8.0,12.0,16.0,57.3594000115385,4.0,229.437600046154,3,1,0,1,1,0,1,1,0,0,0,0,1,0,0,upscale,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.5648,0.1412,6896,5392,54,216,21,0,0,21,0,0,0,0,4,208,0,212,1,2,0,3,0.010459259259259258,0.0026148148148148146,0.3888888888888889,0.09722222222222222,0.0,53.0,127.70370370370371,-13.35135926536942
c8cbb738,305,12,12,0,103,107,1,10,0,0,1,41,0,10,1,0,34,24.5,209,6.0,29.0,44.0,44.0,35.0,88.0,451.37690549115706,4.551724137931034,2054.5431560287147,12,10,9,10,10,0,10,7,2,3,1,1,1,2,0,apply|canvas|chain|fgpartition|fork|lbind|mapply|mostcolor|paint|valmax,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,6.3755,1.593875,18934,10878,722,108,147,0,0,147,0,0,0,0,4,2360,0,2364,1,27,0,28,0.008830332409972299,0.0590324074074074,0.203601108033241,1.3611111111111112,0.0,591.0,26.224376731301938,0.30449324151787766
c8f0f002,67,3,3,0,24,19,1,1,0,0,1,6,0,1,1,0,31,21.666667,82,6.0,7.0,9.0,9.0,13.0,18.0,66.60791492653966,3.8571428571428577,256.9162432880816,3,1,0,1,1,0,1,1,0,0,0,0,0,0,0,replace,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.3535,0.088375,3582,1342,60,60,24,0,0,24,0,0,0,0,4,92,0,96,1,2,0,3,0.005891666666666667,0.005891666666666667,0.4,0.4,0.0,24.0,59.7,-13.122199633557369
c909285e,105,5,5,0,38,35,1,3,0,0,1,12,0,3,1,0,23,20.2,100,6.0,9.0,15.0,15.0,15.0,30.0,117.20671786825557,5.0,586.0335893412778,5,3,2,3,3,0,3,3,1,0,1,1,0,0,0,leastcolor|ofcolor|subgrid,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,7.7738,1.94345,18758,8846,2612,183,42,0,0,42,0,0,0,0,4,579,0,583,1,14,0,15,0.002976186830015314,0.04247978142076503,0.016079632465543645,0.22950819672131148,0.0,145.75,7.181470137825421,-7.732505915821815
c9e6f938,78,4,4,0,29,25,1,2,0,0,1,8,0,2,1,0,22,18.75,86,6.0,7.0,11.0,11.0,13.0,22.0,81.40967379910403,4.714285714285714,383.78846219577616,4,2,1,2,2,0,2,2,1,0,0,0,2,0,0,hconcat|vmirror,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.2779,0.069475,3004,1084,36,72,30,0,0,30,0,0,0,0,4,40,0,44,1,3,0,4,0.007719444444444444,0.003859722222222222,0.8333333333333334,0.4166666666666667,0.0,11.0,83.44444444444444,-11.898354051864365
c9f8e694,206,9,9,0,76,77,1,7,0,0,1,29,0,7,1,0,28,22.0,162,6.0,20.0,32.0,32.0,26.0,64.0,300.82814196102987,4.800000000000001,1443.9750814129436,9,7,6,7,7,0,7,5,2,0,0,0,1,0,0,astuple|crop|fill|height|hupscale|ofcolor|width,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,2.2569,0.7523,18013,8514,432,432,72,0,0,72,0,0,0,0,3,824,0,827,1,9,0,10,0.005224305555555555,0.005224305555555555,0.16666666666666666,0.16666666666666666,0.0,275.6666666666667,41.69675925925926,-3.585330402254606
cbded52d,496,17,17,0,164,173,1,15,0,0,1,69,0,15,1,0,37,28.235294,272,6.0,40.0,72.0,72.0,46.0,144.0,795.3929216722099,5.4,4295.121777029934,17,15,14,15,15,0,9,6,2,9,2,0,0,3,0,chain|compose|fork|mapply|objects|paint|product|sfilter|sizefilter,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,5.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,17.5125,4.378125,22126,6718,256,256,234,0,0,234,0,0,0,0,4,8515,0,8519,1,33,0,34,0.068408203125,0.068408203125,0.9140625,0.9140625,0.0,2129.75,86.4296875,3.8514465587117632
cce03e0d,264,11,11,0,96,99,1,9,0,0,1,38,0,9,1,0,26,23.090909,172,6.0,21.0,41.0,41.0,27.0,82.0,389.9007751774044,5.857142857142857,2283.704540324797,11,9,8,9,9,0,6,5,2,0,0,0,5,1,0,combine|fill|hconcat|ofcolor|upscale|vconcat,,,,,1.0,2.0,,,,,2.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.1998,0.29995,13736,4096,36,324,129,0,0,129,0,0,0,0,4,577,0,581,1,8,0,9,0.033327777777777776,0.0037030864197530864,3.5833333333333335,0.39814814814814814,0.0,145.25,381.55555555555554,-2.878041849278467
cdecee7f,597,23,23,0,202,217,1,21,0,0,1,85,0,21,1,0,36,25.0,327,6.0,51.0,88.0,88.0,57.0,176.0,1026.5886424929945,5.176470588235294,5314.105914081383,23,21,20,21,21,0,15,13,2,1,3,1,9,2,0,apply|astuple|canvas|crop|dmirror|hconcat|hsplit|merge|objects|order|rbind|size|subtract|vconcat|vmirror,1.0,,1.0,,,1.0,,3.0,,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,4.128,1.032,24972,11652,400,36,315,0,0,315,0,0,0,0,4,1160,0,1164,1,23,0,24,0.010320000000000001,0.11466666666666667,0.7875,8.75,0.0,291.0,62.43,4.088218271374461
ce22a75a,146,6,6,0,55,53,1,4,0,0,1,20,0,4,1,0,29,23.5,133,6.0,16.0,23.0,23.0,22.0,46.0,205.13385445731566,4.3125,884.6397473471739,6,4,3,4,4,0,4,4,1,0,1,0,0,2,0,apply|fill|mapply|objects,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,2,1,3,3.954,1.318,17642,5434,243,243,50,0,0,50,0,0,0,0,3,925,0,928,1,18,0,19,0.016271604938271605,0.016271604938271605,0.205761316872428,0.205761316872428,0.0,309.3333333333333,72.60082304526749,-5.420275376190823
ce4f8723,245,10,10,0,83,85,1,8,0,0,1,32,0,8,1,0,29,23.6,175,6.0,21.0,35.0,35.0,27.0,70.0,332.84212515144276,5.0,1664.2106257572138,10,8,7,8,8,0,7,4,2,0,0,0,1,1,0,astuple|bottomhalf|canvas|fill|intersection|ofcolor|tophalf,,,,,,,,,,,,,,1.0,,,,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,1.6503,0.33006,7972,3404,180,80,160,0,0,160,0,0,0,0,5,305,0,310,1,9,0,10,0.009168333333333334,0.02062875,0.8888888888888888,2.0,0.0,62.0,44.28888888888889,-3.5936760887639543
ce602527,411,16,16,0,133,141,1,14,0,0,1,54,0,14,1,0,40,24.75,250,6.0,33.0,57.0,57.0,39.0,114.0,602.5358529502963,5.181818181818182,3122.2312380151716,16,14,13,14,13,1,10,10,2,5,2,3,2,1,0,argmax|chain|compose|fgpartition|last|order|rbind|remove|subgrid|vmirror,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,13.6722,2.73444,41756,22940,1515,82,264,0,0,264,0,0,0,0,5,4006,0,4011,1,29,0,30,0.009024554455445545,0.1667341463414634,0.17425742574257425,3.2195121951219514,0.0,802.2,27.56171617161716,2.908877733389446
ce9e57f2,194,7,7,0,68,67,1,5,0,0,1,26,0,5,1,0,46,26.857143,166,6.0,20.0,29.0,29.0,26.0,58.0,272.62550365218334,4.35,1185.9209408869974,7,5,4,5,5,0,5,4,2,1,1,0,0,1,0,fill|fork|mapply|objects|switch,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,3.3034,0.82585,21104,6368,315,315,93,0,0,93,0,0,0,0,4,1383,0,1387,1,16,0,17,0.010486984126984126,0.010486984126984126,0.29523809523809524,0.29523809523809524,0.0,346.75,66.9968253968254,-3.4809176479519324
cf98881b,250,11,11,0,92,95,1,9,0,0,1,36,0,9,1,0,27,21.818182,168,6.0,21.0,39.0,39.0,27.0,78.0,370.8812251687505,5.571428571428571,2066.33825451161,11,9,8,9,9,0,6,7,2,0,0,3,0,1,0,fill|first|hsplit|last|ofcolor|remove,,,,,,,,,,,,,,,,2.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,5,1,6,1.2609,0.21015,11108,7628,336,96,225,0,0,225,0,0,0,0,6,444,0,450,1,9,0,10,0.0037526785714285713,0.013134374999999998,0.6696428571428571,2.34375,0.0,75.0,33.05952380952381,-2.185002561148002
d037b0a7,200,8,8,0,73,73,1,6,0,0,1,28,0,6,1,0,33,24.125,168,6.0,22.0,31.0,31.0,28.0,62.0,298.0560051675714,4.2272727272727275,1259.9640218447337,8,6,5,6,6,0,6,5,2,3,1,0,0,1,0,compose|fork|mapply|objects|paint|rbind,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,3.378,0.8445,24278,3782,36,36,99,0,0,99,0,0,0,0,4,2100,0,2104,1,25,0,26,0.09383333333333334,0.09383333333333334,2.75,2.75,0.0,526.0,674.3888888888889,-2.7272249132683513
d06dbe63,669,25,25,0,216,233,1,23,0,0,1,91,0,23,1,0,37,25.8,347,6.0,51.0,94.0,94.0,57.0,188.0,1096.5833226629713,5.529411764705882,6063.460725312901,25,23,22,23,23,0,14,15,2,2,0,2,7,3,0,apply|astuple|center|combine|connect|fill|interval|lbind|mapply|ofcolor|rot180|shift|subtract|toivec,,,,2.0,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,passed,2,1,3,2.7905,0.930167,32732,24364,507,507,222,0,0,222,0,0,0,0,3,897,0,900,1,25,0,26,0.005503944773175543,0.005503944773175543,0.4378698224852071,0.4378698224852071,0.0,300.0,64.56015779092702,5.365377499194737
d07ae81c,925,34,34,0,305,331,1,32,0,0,1,131,0,32,1,0,33,26.235294,424,6.0,65.0,134.0,134.0,71.0,268.0,1648.1322280272548,6.184615384615384,10193.06393333779,34,32,31,32,32,0,21,11,3,10,2,5,0,6,3,apply|branch|center|color|compose|difference|equality|fill|first|fork|intersection|last|mapply|mostcolor|neighbors|objects|ofcolor|other|rbind|sizefilter|toobject,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,2.0,2.0,,,,,,,,,,,,,1.0,,2.0,,4.0,,1.0,1.0,,3.0,,1.0,,,2.0,,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,20.0844,5.0211,139832,26256,944,944,474,0,0,474,0,0,0,0,4,7629,0,7633,1,38,0,39,0.021275847457627117,0.021275847457627117,0.5021186440677966,0.5021186440677966,0.0,1908.25,148.1271186440678,10.009209691602809
d0f5fe59,191,8,8,0,71,71,1,6,0,0,1,27,0,6,1,0,29,23.0,166,6.0,21.0,30.0,30.0,27.0,60.0,285.2932501298081,4.285714285714286,1222.6853576991775,8,6,5,6,6,0,6,5,2,0,1,0,1,0,0,astuple|canvas|fill|objects|shoot|size,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,3.6383,0.909575,20846,5294,580,54,99,0,0,99,0,0,0,0,4,997,0,1001,1,12,0,13,0.0062729310344827585,0.06737592592592592,0.1706896551724138,1.8333333333333333,0.0,250.25,35.94137931034483,-3.8758822614250943
d10ecb37,71,3,3,0,24,19,1,1,0,0,1,6,0,1,1,0,35,23.0,85,6.0,7.0,9.0,9.0,13.0,18.0,66.60791492653966,3.8571428571428577,256.9162432880816,3,1,0,1,1,0,1,1,0,0,0,0,1,0,0,crop,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,0.679,0.16975,4470,1190,204,16,24,0,0,24,0,0,0,0,4,16,0,20,1,2,0,3,0.00332843137254902,0.0424375,0.11764705882352941,1.5,0.0,5.0,21.91176470588235,-13.166309887390767
d13f3404,255,10,10,0,91,93,1,8,0,0,1,36,0,8,1,0,33,24.6,197,6.0,28.0,39.0,39.0,34.0,78.0,396.82210161752647,4.178571428571429,1658.1494960446644,10,8,7,8,8,0,8,5,2,3,1,0,1,1,0,astuple|canvas|compose|fork|mapply|objects|paint|rbind,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,4.306,1.0765,25758,5246,36,144,129,0,0,129,0,0,0,0,4,2508,0,2512,1,27,0,28,0.11961111111111111,0.029902777777777778,3.5833333333333335,0.8958333333333334,0.0,628.0,715.5,-1.0712525319378388
d22278a0,1096,37,37,0,354,383,1,35,0,0,1,154,0,35,1,0,39,28.648649,455,6.0,70.0,157.0,157.0,76.0,314.0,1961.8492392212856,6.728571428571429,13200.442738188936,37,35,34,35,35,0,9,13,3,31,1,0,0,1,0,asindices|chain|compose|fork|lbind|mapply|objects|paint|rbind,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,6.0,,7.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,4,1,5,1597.1919,319.43838,101194,40366,751,751,752,0,0,752,0,0,0,0,5,891716,0,891721,1,42,0,43,2.1267535286284955,2.1267535286284955,1.0013315579227697,1.0013315579227697,0.0,178344.2,134.745672436751,12.303404414981603
d23f8c26,199,9,9,0,72,73,1,7,0,0,1,27,0,7,1,0,26,21.222222,156,6.0,20.0,30.0,30.0,26.0,60.0,282.0263830884655,4.5,1269.1187238980947,9,7,6,7,7,0,7,6,2,2,0,0,0,1,0,asindices|compose|fill|halve|matcher|sfilter|width,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,passed,3,1,4,1.0904,0.2726,10910,3902,108,108,102,0,0,102,0,0,0,0,4,716,0,720,1,12,0,13,0.010096296296296296,0.010096296296296296,0.9444444444444444,0.9444444444444444,0.0,180.0,101.01851851851852,-3.496313005075442
